Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preis pro Stück,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,correct,outlier_features,uuid,algorithm
00350044,700020.0,5500001531.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1460.0,11274,7.721917808219178,1,E20,2000,,5300014751.0,0.0,1,4,140200000,ST,,,d98e1d9f1c4f4b588b8de0ec53c6b324,XGBOD
00370116,701806.0,5500000621.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,252390.0,78096,0.30942588850588376,100,E98,2100,,5300174154.0,0.0,2,4,140300000,ST,,,478a8ce0026b408ba59f444dfe11873a,RoSAS
23850300UB,709741.0,5500003435.0,40.0,42.0,42,42,F,30.0,713,713.0,Z008,V9,0.0,0,0,1,E18,2100,,5300386021.0,0.0,1,42,010403000,ST,,,22b400e8923f4ce592091caa94192dc4,"XGBOD, RoSAS"
00190543,701806.0,,0.0,0.0,0,0,F,,208,208.0,Z011,V4,550.0,1604,2.9163636363636365,100,E98,3000,,5300380507.0,0.0,2,35,090100000,ST,,,4c25ebafbdba41f99544c598205f2e0d,XGBOD
34732900,715408.0,4600012134.0,20.0,56.0,0,0,F,30.0,223,223.0,Z004,TB,0.0,0,0,1,,2100,,5300436334.0,3.0,1,56,010403000,ST,,,40da57794c2c4adb8d058d7f2e2adfb3,"XGBOD, RoSAS"
04007561,1900.0,,0.0,0.0,0,0,F,,272,272.0,Z012,Z1,90.0,3991252,44347.24444444444,1,,3000,,5300171341.0,0.0,1,150,550100000,ST,,,52232cda9f254c859977277f537b8cc6,RoSAS
23343302,701710.0,,0.0,0.0,0,0,F,,231,231.0,Z008,Y4,0.0,0,0,1,E14,2100,,5300124121.0,0.0,1,64,100201000,ST,,,063b482b7c07482fbd48eed9b1e74c30,RoSAS
00370611,700020.0,5500007513.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,3850.0,6737,1.7498701298701298,100,E20,2000,,5300067377.0,0.0,1,12,140100000,ST,,,d41a31c1ebd249c79a50ce8dccf21dce,"XGBOD, RoSAS"
00347293,702686.0,5500008609.0,10.0,28.0,28,112,F,,215,215.0,Z003,Y6,50.0,4657,93.14,100,E13,2100,,5300527554.0,0.0,1,84,080100000,ST,,,e493538086ed414ab08a6770016e9ee1,"XGBOD, RoSAS"
00347587,3000.0,,0.0,0.0,0,0,F,42.0,215,215.0,Z012,Z1,40.0,17302,432.55,1,,2000,2000.0,5300409700.0,0.0,1,1,080400000,ST,,,b10dc35596da449fbc9a030593c816ab,RoSAS
00350011,701806.0,,0.0,0.0,0,0,F,,208,208.0,Z011,V4,4090.0,2403,0.5875305623471883,100,E98,2800,,5300174091.0,0.0,2,4,140200000,ST,,,d130994875d744b3b13c821682a0f345,XGBOD
644011,700020.0,5500007494.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,3480.0,1761,0.5060344827586207,100,E20,3000,,5300050523.0,0.0,1,14,140200000,ST,,,103e501cc50740ceabfe077e9ba9b460,"XGBOD, RoSAS"
60096668,700368.0,4600012736.0,10.0,21.0,0,0,F,,714,714.0,Z001,Y6,150.0,65437,436.24666666666667,1,E11,2100,,5300500690.0,0.0,1,21,070600000,ST,,,20b01af8f5f24e0ab92af6e9fdfd00f9,"XGBOD, RoSAS"
00347161,705359.0,,0.0,0.0,0,0,F,40.0,996,996.0,Z001,Y4,0.0,0,0,1,E13,2100,,5300161703.0,0.0,2,3,080300000,ST,,,43ed05616d82400ea34fdead17b43f85,XGBOD
60015015,708673.0,,0.0,0.0,0,0,F,,211,211.0,Z010,Z2,0.0,0,0,1,,2000,,5300367373.0,3.0,1,42,010402000,ST,,,6009a1abbf514019945cd379794c2b30,RoSAS
23224000,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0,0,1,,2100,,5300163369.0,3.0,1,63,550100000,ST,,,a7c24e4e51e449fe9be9835a34ba8c78,RoSAS
04103302,3000.0,,0.0,0.0,0,0,F,42.0,206,206.0,Z001,Y4,1930.0,2766,1.433160621761658,100,E11,2000,2000.0,5300318822.0,0.0,1,28,140100000,ST,,,d09464956418474ab374be618f1dc064,RoSAS
30010288,1900.0,,0.0,0.0,0,0,F,,278,278.0,Z012,Y4,110.0,19501,177.28181818181818,1,E11,3000,,5300082158.0,0.0,1,26,550100000,ST,,,753f96f65b4c4cae9b376826e2645dc9,RoSAS
00393722,2000.0,,0.0,0.0,0,0,F,40.0,206,206.0,Z001,X1,4780.0,336701,70.43953974895398,100,,2100,2100.0,5300172673.0,0.0,1,30,530300000,ST,,,04bde60693954509967cd1b3e80839f6,RoSAS
31501401,2000.0,,0.0,0.0,0,0,F,72.0,211,211.0,Z012,Y3,0.0,0,0,1,E14,3000,3000.0,5300272585.0,0.0,1,28,010102000,ST,,,a024db2103e54bb29502ad597c3b7a54,RoSAS
60033648,700339.0,5500009029.0,10.0,21.0,21,84,F,,708,708.0,Z011,Y4,1460.0,98842,67.7,100,E12,2000,,5300501913.0,0.0,1,42,070400000,ST,,,d7b8093c33d74662bce55f9a89947342,XGBOD
00230042,701806.0,5500000645.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,32190.0,8758,0.27207207207207207,100,E98,2100,,5300174180.0,0.0,2,4,140300000,ST,,,571882dbf3524c0cbeb1036d9f4c562c,RoSAS
01566801,2000.0,,0.0,0.0,0,0,F,40.0,218,218.0,Z012,Z1,80.0,139612,1745.15,1,,3000,3000.0,5300223797.0,0.0,1,999,100202000,ST,,,f938e3b590b84847afe3dcd67fa734bc,RoSAS
60018084,702686.0,5500007732.0,10.0,28.0,28,112,F,,715,715.0,Z003,Y4,210.0,163012,776.2476190476191,1,E13,2100,,5300368001.0,0.0,1,84,080100000,ST,,,1648e40691f142bebefaf3e7de5dca2e,XGBOD
00346485,708235.0,5500000851.0,20.0,14.0,14,42,F,,715,715.0,Z008,Y7,970.0,57472,59.24948453608248,100,E13,2000,,5300137071.0,0.0,1,42,080200000,ST,,,90e884e001b547a5acae8e91abc16b1e,"XGBOD, RoSAS"
28241660UB,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z012,Z1,0.0,0,0,1,,3000,3000.0,5300264736.0,0.0,1,999,010402000,ST,,,538c94fdc10540c7801263a2ddf4a99d,RoSAS
21292701UB,708673.0,4600011122.0,10.0,28.0,0,0,F,,211,211.0,Z010,Z1,0.0,0,0,1,,2000,,5300144168.0,0.0,1,42,010103000,ST,,,1da41169eaaf4daf8354d36f311c0441,RoSAS
60061766,700230.0,,0.0,0.0,0,0,F,,216,216.0,Z001,Z1,17450.0,166391,9.535300859598854,100,,2000,,5300430359.0,0.0,1,999,100202000,ST,,,192096f8493748689d7d49dd67868365,RoSAS
00230022,702565.0,4600003434.0,10.0,56.0,0,0,F,,206,206.0,Z003,Y6,560.0,10532,18.807142857142857,1,E15,2000,,5300005141.0,0.0,1,56,090400000,ST,,,74d4a3efb202413394bbf1eb4704d071,"XGBOD, RoSAS"
23671802,2000.0,,0.0,0.0,0,0,F,72.0,211,211.0,Z012,Y3,0.0,0,0,1,E14,3000,3000.0,5300236223.0,0.0,1,28,010102000,ST,,,bf756e283e6f4e7582a4d679f625c0c7,RoSAS
34216901,2100.0,,0.0,0.0,0,0,F,41.0,233,233.0,Z003,U0,1020.0,247993,243.13039215686274,1,,2800,2800.0,5300523909.0,0.0,1,147,060100000,ST,,,8fca4b6df1cc4ec3b208a306982efd66,XGBOD
00110255,706611.0,5500008993.0,10.0,14.0,14,90,F,,708,708.0,Z011,Y6,1690.0,4081,2.414792899408284,100,E14,2100,,5300092105.0,0.0,1,42,140200000,ST,,,0a783695ed984397bfe58329313a62c3,XGBOD
34441101,702225.0,5500006601.0,10.0,42.0,42,112,F,,213,213.0,Z008,Z1,1940.0,164746,84.92061855670103,100,,2100,,5300098286.0,0.0,1,42,060100000,ST,,,f8e6827c74e2423cb0864a1b7664c52a,"XGBOD, RoSAS"
00360228,701806.0,5500006833.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,2550.0,1474,0.5780392156862745,100,E98,2100,,5300407328.0,0.0,2,14,140100000,ST,,,6b39c04815ac41e2918a8752c9b35929,RoSAS
00350783,701806.0,5500002564.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,33530.0,4521,0.13483447658813003,100,E98,2000,,5300377236.0,0.0,2,4,140200000,ST,,,89088cab7635450d8beea36fba20d5b3,RoSAS
21271200UB,704926.0,5500001864.0,20.0,42.0,42,42,F,30.0,723,723.0,Z008,Z3,0.0,0,0,1,,2000,,5300121220.0,3.0,1,42,010403000,ST,,,99af58061aba4102b719cd7fed1ecc11,"XGBOD, RoSAS"
28249400UB,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z012,Z1,0.0,0,0,1,,3000,3000.0,5300264834.0,0.0,1,999,010401000,ST,,,e6be7f3e45194c42a0bd2a5ed3188402,RoSAS
00394008,707196.0,,0.0,0.0,0,0,F,,206,206.0,Z001,X1,42000.0,331800,7.9,1,,2100,,5300163817.0,0.0,1,30,530102000,KG,,,493e3f3eca16495cb53f50c40895a432,RoSAS
60024361,707032.0,4600012572.0,10.0,154.0,0,0,F,,219,219.0,Z001,Z1,300.0,8715,29.05,1,,2000,,5300390208.0,0.0,1,154,030100000,ST,,,5554655ee3bc40aa841b8afa9f8f9fa4,"XGBOD, RoSAS"
00370639,700020.0,5500001759.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,11740.0,11318,0.9640545144804089,100,E20,2000,,5300066379.0,0.0,1,4,140100000,ST,,,e4e82d914dd44896abba3b9a085ae05b,XGBOD
04005381,2000.0,,0.0,0.0,0,0,F,40.0,707,707.0,Z001,Y4,0.0,0,0,100,E11,2700,2700.0,5300146129.0,0.0,1,2,070300000,ST,,,f7bea228a6ca443a8900942c167cb28d,XGBOD
60022246,701806.0,5500004911.0,10.0,4.0,4,60,F,,708,708.0,Z011,V4,1100.0,12588,11.443636363636363,100,E98,3000,,5300374339.0,0.0,2,4,140400000,ST,,,35428926e9174ad1a0c588351a3b80bc,XGBOD
00370481,700020.0,,0.0,0.0,0,0,F,,208,208.0,Z011,X4,3260.0,2582,0.7920245398773006,1000,E20,2800,,5300003901.0,0.0,1,4,140100000,ST,,,94e96639095b49f39fa6ccf1575dc7d9,XGBOD
60072314,700585.0,5500006338.0,10.0,14.0,14,182,F,,203,203.0,Z010,Y5,10.0,399,39.9,1,E14,2000,,5300456998.0,0.0,1,14,130401000,ST,,,8748ba915a0f4b479d0cad7988685df3,XGBOD
24041421,700230.0,,0.0,0.0,0,0,F,,216,216.0,Z001,Z1,110.0,16307,148.24545454545455,100,,2000,,5300195876.0,0.0,1,42,100202000,ST,,,3269b7e139054cb0913aa900704feb90,RoSAS
34060852,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z001,Y4,0.0,0,0,1,E15,2000,2000.0,5300529239.0,0.0,1,210,030202000,ST,,,a51fe4adc31c42e480b6bef72cc7b565,RoSAS
00110621,700985.0,5500009134.0,10.0,14.0,14,84,F,,203,203.0,Z002,Y9,630.0,51549,81.82380952380953,1,E13,2000,,5300116805.0,0.0,1,7,050500000,ST,,,4cd52a7c11d645a3b61eec0d325a1984,"XGBOD, RoSAS"
23224012,2000.0,,0.0,0.0,0,0,F,,213,213.0,Z008,Z4,10.0,5816,581.6,1,,3000,3000.0,5300231293.0,0.0,1,56,040100000,ST,,,88057ff982914daf9bb47161d621bfc5,XGBOD
60047914,702686.0,5500007715.0,10.0,28.0,28,112,F,,715,715.0,Z003,Y6,10.0,10301,1030.1,1,E13,2000,,5300413813.0,0.0,1,84,080100000,ST,,,0a7087cbab764552a24a624ec547e178,XGBOD
60070489,700230.0,,0.0,0.0,0,0,F,41.0,219,219.0,Z001,Z1,0.0,0,0,1,,2000,,5300459126.0,3.0,1,2,100202000,ST,,,54cb1e803e4b4932a96c072b60b0e7ce,"XGBOD, RoSAS"
04005268,706943.0,,0.0,0.0,0,0,F,,208,208.0,Z001,Z7,0.0,0,0,1000,,2000,,,,1,45,140100000,ST,,,1bff69e2f6da4b74be9ffff990c22173,XGBOD
21294660,700000.0,,0.0,0.0,0,0,F,,723,723.0,Z001,V3,0.0,0,0,100,E19,2100,,5300137545.0,3.0,1,42,010401000,ST,,,c1f08ce61dec479e95ccf8335a215b14,RoSAS
23042700,2000.0,,0.0,0.0,0,0,F,40.0,252,252.0,Z012,Z9,9750.0,1553898,159.37415384615386,1,,3000,3000.0,5300180841.0,0.0,1,999,550100000,ST,,,22b89863d9e1479b9f7a1c6b6dc5c31a,XGBOD
60033530,707032.0,5500007352.0,10.0,30.0,30,180,F,,708,708.0,Z001,Y6,520.0,467935,899.875,1,E11,2000,,5300390273.0,0.0,1,14,090200000,ST,,,564cb17d8d434c039cba76ee99f30f5c,XGBOD
00350065,700020.0,,0.0,0.0,0,0,F,,208,208.0,Z011,X6,1570.0,3778,2.4063694267515925,100,E20,2800,,5300014940.0,0.0,1,4,140200000,ST,,,a7208871c3cf4b06a664bf848f7236dd,XGBOD
00170030,701806.0,,0.0,0.0,0,0,F,,208,208.0,Z011,V5,8340.0,868,0.1040767386091127,100,E98,3000,,5300170350.0,0.0,2,14,140300000,ST,,,9126f19d93604605b78ecb47c9b65ced,RoSAS
00230230,702565.0,5500000283.0,10.0,14.0,14,90,F,,206,206.0,Z003,Y2,3680.0,58526,15.903804347826087,1,E15,2000,,5300005880.0,3.0,1,14,090400000,ST,,,b951fb8a06c5494bbfd64a4a6b77418d,"XGBOD, RoSAS"
00360798,700020.0,5500004187.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,4340.0,23544,5.424884792626728,100,E20,3000,,5300098068.0,0.0,1,4,140100000,ST,,,6a0fd1c177204c29acef312e70501716,XGBOD
00311114UB,2100.0,,0.0,0.0,0,0,F,41.0,212,212.0,Z011,Z5,10.0,2657,265.7,1,,2000,2000.0,5300196970.0,0.0,2,14,030202000,ST,,,1dcdac3bbff14f2eb2c61b674551b54a,"XGBOD, RoSAS"
23294916,700020.0,5500007441.0,10.0,4.0,4,60,F,,208,208.0,Z011,X4,420.0,12132,28.885714285714286,1,E20,2100,,5300079553.0,0.0,1,84,140400000,ST,,,17e6e27c10544b1d957db3cde09e6fa1,"XGBOD, RoSAS"
00501121,708235.0,5500006096.0,10.0,14.0,14,42,F,,715,715.0,Z008,Y7,0.0,0,0,100,E13,2100,,5300362412.0,0.0,1,42,120000000,ST,,,c8cd0d96fbaa436cae919733340af25f,RoSAS
00360444,700020.0,5500004150.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2150.0,5106,2.3748837209302325,100,E20,2100,,5300019585.0,0.0,1,4,140100000,ST,,,c0fd96309fb54581bbcf3f4420ae48d5,XGBOD
60046987,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z012,Z7,2530.0,110233,43.5703557312253,100,,3000,3000.0,5300410775.0,0.0,1,42,100202000,ST,,,10618e10feea413d95e038d01f6a4ae3,RoSAS
00370482,701806.0,5500002919.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,5160.0,14905,2.8885658914728682,100,E98,2100,,5300381295.0,0.0,2,4,140200000,ST,,,1023d30068dc494092e91b81ecfee558,RoSAS
00170094,701265.0,,0.0,0.0,0,0,F,,264,264.0,Z011,Y4,250.0,18,0.072,10000,E11,2000,,5300016502.0,0.0,1,14,140700000,ST,,,c9d431b81b2341c5a1c57d6194cbcdd4,XGBOD
36010111,1900.0,,0.0,0.0,0,0,F,,219,219.0,,EX,0.0,0,0,1000,,2100,,5300109588.0,0.0,1,5,550100000,ST,,,dee096d94d444c11a43e78128604a201,XGBOD
60056781,701318.0,,0.0,0.0,0,0,F,30.0,202,202.0,,Y2,0.0,0,0,1,E13,2100,,5300543188.0,3.0,1,42,010403000,ST,,,48243fd4981a428c896075e910287b85,"XGBOD, RoSAS"
00100155,708551.0,5500003740.0,10.0,14.0,14,60,F,,708,708.0,Z010,Y5,1980.0,59266,29.93232323232323,1,E14,2000,,5300149345.0,0.0,1,60,070300000,ST,,,11450a4527604b9bbf37580ae90ed0b2,XGBOD
00170203,2100.0,,0.0,0.0,0,0,F,41.0,203,203.0,Z011,Z4,2150.0,23849,11.092558139534884,1,,2000,3000.0,5300196916.0,0.0,2,3,050100000,ST,,,5e13b4df38e944bea8b3b383b44dce1e,XGBOD
60083164,709890.0,4600012563.0,10.0,28.0,0,0,F,30.0,202,202.0,Z011,Y9,39210.0,2777441,70.83501657740372,100,E13,2100,,5300496226.0,0.0,1,112,050400000,ST,,,961c1b27dbf14cdf9765717f80207960,"XGBOD, RoSAS"
00370560,700020.0,5500004810.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,2430.0,762,0.3135802469135803,100,E20,2000,,5300004379.0,0.0,1,4,140100000,ST,,,dc92d5d441e24043b5d9d16b0241fec8,XGBOD
01240402,701710.0,,0.0,0.0,0,0,F,,218,218.0,Z001,Z1,10.0,483,48.3,100,,2000,,5300171845.0,3.0,1,98,100202000,ST,,,3cf5b375afe64d88ad987a00555aa10c,RoSAS
00260589,709310.0,5500005287.0,10.0,21.0,21,21,F,,708,708.0,Z011,Y2,670.0,26423,39.43731343283582,1,E13,2100,,5300432123.0,0.0,1,14,090300000,ST,,,8f623ddb19224c128b85178ae929c979,XGBOD
23245600,702225.0,,0.0,0.0,0,0,F,30.0,213,213.0,Z004,TB,0.0,0,0,1,,2100,,5300021937.0,3.0,1,63,550100000,ST,,,2f423b10e69640be874d24ed137c428c,RoSAS
60068605,700000.0,,0.0,0.0,0,0,F,,216,216.0,Z001,Z1,480.0,57432,119.65,1,,2000,,5300458140.0,0.0,1,42,010401000,ST,,,47039d2dc0cd4b7189d301ab12f66a64,RoSAS
00120428,700339.0,5500009000.0,10.0,21.0,21,84,F,,708,708.0,Z011,Y4,120.0,8406,70.05,1,E12,2000,,5300501916.0,0.0,1,42,070400000,ST,,,7d074581dbf846958c73bc516874c6d4,XGBOD
28283504,701806.0,5500002106.0,10.0,4.0,4,60,F,,708,708.0,Z008,V5,52210.0,947181,18.14175445316989,100,E98,2000,,5300169783.0,0.0,2,4,060100000,ST,,,8ee70fea03fa45e3b499cce9ed50c2ea,"XGBOD, RoSAS"
00280159,3000.0,,0.0,0.0,0,0,F,42.0,203,203.0,Z002,Y9,0.0,0,0,1,E11,2100,2100.0,5300496180.0,0.0,1,3,131500000,ST,,,066726d433ba481ba4a48e24592deed6,"XGBOD, RoSAS"
60049548,2000.0,,0.0,0.0,0,0,F,40.0,216,216.0,Z012,Z1,0.0,0,0,100,,3000,3000.0,5300422087.0,0.0,1,56,550100000,ST,,,6baf9895c77c4013ad9a5a3198dada4f,RoSAS
60089394,709741.0,,0.0,0.0,0,0,F,,216,216.0,Z001,Z1,0.0,0,0,1,,2100,,5300499069.0,0.0,1,999,010403000,ST,,,f40dae884f3c41b99ac426d84462eaff,RoSAS
60106334,2000.0,,0.0,0.0,0,0,F,,215,215.0,,Y6,240.0,83188,346.6166666666667,1,E11,3000,3000.0,5300520256.0,0.0,1,84,080100000,ST,,,046487a94bc9425da2f7a001c021c71b,XGBOD
95194270,709451.0,4600012737.0,10.0,42.0,0,0,F,,233,233.0,Z011,Y9,3260.0,156323,47.951840490797544,100,E13,2100,,5300367928.0,0.0,1,42,060100000,ST,,,a83ed8a2a4f742dcadc26772e4ef32f5,"XGBOD, RoSAS"
04005190,706943.0,,0.0,0.0,0,0,F,,272,272.0,Z012,Z7,170.0,2006,11.8,1000,,3000,,,,1,35,130000000,ST,,,b0a4b56da0d54fe7aaed0ecd64ad2161,XGBOD
04005668,702584.0,5500005466.0,10.0,28.0,28,84,F,,703,703.0,Z010,Y9,710.0,203828,287.08169014084507,1,E13,2100,,5300115365.0,0.0,1,28,070700000,ST,,,a68a76f9a2364f8bbe2d5b09de4cdc01,"XGBOD, RoSAS"
01244125,2000.0,,0.0,0.0,0,0,F,40.0,212,212.0,Z012,Z1,0.0,0,0,100,,3000,3000.0,5300222652.0,0.0,1,999,100202000,ST,,,efc5d282dbc44df0a9bfcfa688ab08b7,RoSAS
29031502,2000.0,,0.0,0.0,0,0,E,,999,999.0,Z004,EX,0.0,0,0,100,,3000,3000.0,5300338541.0,0.0,0,999,010201000,ST,,,db351a9b5d754b0b8374f4d14ec7a7e5,RoSAS
60018058,706671.0,5500003693.0,20.0,14.0,14,56,F,,233,233.0,Z001,Y3,0.0,0,0,1,E13,2100,,5300381388.0,0.0,1,14,060100000,ST,,,65c6950d99c1489aa529b3064a4dad40,"XGBOD, RoSAS"
00370088,701806.0,,0.0,0.0,0,0,F,,208,208.0,Z011,V5,3800.0,238,0.06263157894736843,100,E98,2100,,5300407329.0,0.0,2,14,140700000,ST,,,e08a3781e62547aa985933bd9dee4682,RoSAS
00347015,702282.0,,0.0,0.0,0,0,F,30.0,215,215.0,Z001,Z3,11490.0,14038482,1221.8,1,,2000,,5300427444.0,0.0,1,5,080800000,ST,,,8eb75352295b4a609e2874c14de23d21,XGBOD
00360416,700020.0,5500001650.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,68580.0,12648,0.18442694663167103,100,E20,2000,,5300019509.0,0.0,1,4,140100000,ST,,,5ee81d22e1284b3285c77895e3c0eb5b,XGBOD
01247101,2000.0,,0.0,0.0,0,0,F,40.0,218,218.0,Z012,Z1,0.0,0,0,100,,3000,3000.0,5300222710.0,0.0,1,999,100202000,ST,,,54c2aceb3b984a3e9d77649af9044832,RoSAS
00131159,717841.0,5500007990.0,10.0,14.0,14,60,F,,703,703.0,Z011,Y5,930.0,67955,73.06989247311827,1,E11,2100,,5300503941.0,0.0,1,14,070200000,ST,,,2f397d93eaad4710a406fbaf50a5acd6,"XGBOD, RoSAS"
34733901,2000.0,,0.0,0.0,0,0,F,40.0,266,998.0,Z004,EX,0.0,0,0,1,,2700,3000.0,5300283688.0,0.0,0,5,010102000,ST,,,b0dc3793db554676a2385880703cc30e,RoSAS
34661130,700348.0,,0.0,0.0,0,0,F,,999,999.0,Z001,Z1,0.0,0,0,1,,2100,,5300164547.0,0.0,1,56,060200000,ST,,,8b0c19312d8242af87abaaa4ddbc6ad0,RoSAS
21271802,717907.0,4600012837.0,10.0,64.0,0,0,F,,202,202.0,Z011,Y5,21510.0,1015748,47.22212924221292,100,E13,2000,,5300505053.0,0.0,1,196,060000000,ST,,,306ede0f55264c22afb4aab7bbd3e521,"XGBOD, RoSAS"
24371210,708235.0,5500006630.0,10.0,14.0,14,42,F,,715,715.0,Z008,Y6,600.0,284119,473.5316666666667,1,E13,2100,,5300170313.0,0.0,2,42,550100000,ST,,,9d5858b972ea4f1a88addb2f4ed811db,XGBOD
95194464,701528.0,4600011566.0,10.0,68.0,0,0,F,,233,233.0,Z011,Y6,0.0,0,0,100,E15,2100,,5300195294.0,0.0,1,68,060100000,ST,,,f7a21a51f8594130b6eeffe5642b2945,"XGBOD, RoSAS"
21274200UB,704926.0,5500003339.0,20.0,42.0,42,42,F,,723,723.0,Z008,Z3,0.0,0,0,1,,2100,,5300121224.0,0.0,1,42,010401000,ST,,,c6a15aa0a089435db730f68422e276c1,RoSAS
00360064,701806.0,,0.0,0.0,0,0,F,,208,208.0,Z011,V5,950.0,3877,4.081052631578947,100,E98,3000,,5300174124.0,0.0,2,13,140100000,ST,,,f2b6d0a041114be6abdd76d9558f5b5f,RoSAS
27040700UB,2100.0,,0.0,0.0,0,0,F,41.0,211,211.0,,Z7,10.0,9356,935.6,1,,2901,2901.0,5300548779.0,0.0,1,42,010401000,ST,,,8ac03632c25b4b6aa72784569711e380,XGBOD
30090626,700151.0,,0.0,0.0,0,0,F,,999,999.0,Z001,Y2,0.0,0,0,100,E11,2100,,5300122104.0,0.0,1,28,010302000,ST,,,f323c3a6c30f481a822b2819204aa2ca,RoSAS
00360475,701806.0,5500000349.0,10.0,4.0,4,60,F,,708,708.0,Z011,V5,320.0,2646,8.26875,100,E98,2000,,5300174030.0,0.0,2,4,140100000,ST,,,405f2b3a73e940ae9075f79945f442f2,RoSAS
01187100,702225.0,,0.0,0.0,0,0,F,,213,213.0,Z004,TB,260.0,1360889,5234.1884615384615,1,,2000,,5300163009.0,0.0,1,63,550100000,ST,,,84721b75a85d49da9c8d185092889e02,XGBOD
23787600,702225.0,5500006550.0,10.0,42.0,42,98,F,,713,713.0,Z008,Z3,120.0,412931,3441.0916666666667,1,,2000,,5300022895.0,0.0,1,42,010405000,ST,,,1c81b1cc2b254c79bfec82c7fc714ed3,"XGBOD, RoSAS"
00360356,700020.0,5500002361.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,300.0,2436,8.12,1,E20,2100,,5300018914.0,0.0,1,4,140100000,ST,,,0c648994457f4ee89688d46542b8bb90,XGBOD
00200193,700020.0,5500004800.0,10.0,4.0,4,60,F,,708,708.0,Z011,X4,1470.0,8729,5.938095238095238,1,E20,2000,,5300173133.0,0.0,1,4,100202000,ST,,,c5ec55818e1c4134b5d7d4ac90d907c4,XGBOD
34071201,710155.0,,0.0,0.0,0,0,F,30.0,202,202.0,Z001,Z0,0.0,0,0,1,,2800,,5300460734.0,0.0,1,28,040000000,ST,,,2d0df0646af64378880f261c1c3484c9,XGBOD
00230098,702565.0,5500000291.0,10.0,14.0,14,90,F,,206,206.0,Z003,Y6,1780.0,2599,1.4601123595505618,1,E15,2000,,5300005626.0,0.0,1,14,090400000,ST,,,cee60c326bc74d58a37772777b06a32e,"XGBOD, RoSAS"
00110186,702584.0,5500005542.0,10.0,28.0,28,84,F,,203,203.0,Z010,Y9,0.0,0,0,1,E13,2100,,5300412404.0,0.0,1,280,070700000,ST,,,67c661fcc6f8492fb7c3f28dcf272ee4,"XGBOD, RoSAS"
00501038,2000.0,,0.0,0.0,0,0,F,40.0,206,206.0,Z001,Z1,80.0,866,10.825,1,,2100,2100.0,5300220880.0,0.0,15,3,120000000,ST,,,ccdcc28ff6d643bb8d2eeed2ec5c86de,XGBOD
60007817,701056.0,,0.0,0.0,0,0,F,30.0,706,706.0,Z011,Y4,0.0,0,0,1,E12,3000,,5300386533.0,0.0,0,21,550100000,ST,,,cefe31839d674fa2b535879cbbfdb330,XGBOD
28188200,2000.0,,0.0,0.0,0,0,F,42.0,213,213.0,Z008,Z7,20.0,4212,210.6,1,,2100,2100.0,5300263650.0,0.0,1,2,010401000,ST,,,9c797e5ed3ea44c18763531e67a58e47,RoSAS
34758801,2000.0,,0.0,0.0,0,0,F,40.0,266,998.0,Z004,EX,0.0,0,0,1,,2700,3000.0,5300284152.0,0.0,0,5,010103000,ST,,,628feb58bb574d3e8b183b8b058bff60,RoSAS
60019862,702225.0,5500008643.0,10.0,42.0,42,112,F,,713,713.0,Z008,TB,0.0,0,0,1,,2100,,5300393699.0,0.0,1,42,010403000,ST,,,abc5be2e13fd4295a975df30dca4a5ea,RoSAS
24047003UB,2100.0,,0.0,0.0,0,0,F,41.0,202,202.0,Z001,Z3,10.0,147,14.7,1,,2000,2000.0,5300405285.0,0.0,1,3,040100000,ST,,,606808ad365b4b539c4551b49235d1c7,XGBOD
60099065,702584.0,5500008619.0,10.0,28.0,28,84,F,,203,203.0,Z010,Y9,0.0,0,0,1,E13,2100,,5300508487.0,0.0,1,84,070700000,ST,,,cf9a9b2028fe45059c22525db974db60,"XGBOD, RoSAS"
