Contract Position,Base unit,Product group,Procurement type,Total value,Material master time,Buyer,Contract,Fixed contract 1,Plant,Information record type,Total quantity,Material number,Purchasing group,Supplier,Price unit,Fulfillment time,Calendar,Special procurement type,Purchasing lot size,Plant information record,Information record number,Dispatcher,Fixed contract 2,anomaly
0.0,ST,60200000,F,,42,233.0,,,3000,0.0,,60018039,Z012,2000.0,1,,,40.0,Z1,3000.0,5300427120.0,233,,0
0.0,ST,010102000,F,,3,991.0,,,3000,0.0,,28130202UB,Z008,1000.0,100,,,,TB,,5300086820.0,991,,0
0.0,ST,80100000,F,,3,215.0,,,2100,0.0,,60043221,Z001,2000.0,1,,E11,40.0,Y4,3000.0,5300419852.0,215,,0
0.0,ST,100202000,F,7275.0,70,219.0,,,2100,3.0,10.0,60096732,Z001,700230.0,1,,,30.0,Z1,,5300502952.0,219,,0
10.0,ST,140200000,F,35.0,12,208.0,5500007486.0,4.0,2000,0.0,1400.0,00350112,Z011,700020.0,100,4.0,E20,,X4,,5300015305.0,208,60.0,0
0.0,ST,010102000,F,,999,223.0,,,3000,0.0,,23094001,Z012,2000.0,100,,,40.0,Z1,3000.0,5300230639.0,223,,0
0.0,ST,140100000,F,,14,208.0,,,3000,0.0,,00360387,Z011,701806.0,1,,E98,,V4,,5300381298.0,208,,0
0.0,ST,10403000,F,,42,224.0,,,3000,0.0,,24804600,Z012,2000.0,1,,,40.0,EX,3000.0,5300254311.0,224,,0
0.0,ST,550100000,F,,42,706.0,,,2000,3.0,,01554600,Z011,701056.0,1,,E12,30.0,Y4,,5300415815.0,706,,0
0.0,ST,010102000,F,41961.0,56,208.0,,,2100,0.0,190.0,28041605,Z011,700020.0,1,,E20,,X4,,5300090478.0,208,,0
0.0,ST,100202000,F,27019.0,42,216.0,,,2000,0.0,620.0,60046987,Z001,701710.0,100,,E14,,Y5,,5300410710.0,216,,0
0.0,ST,550100000,F,,999,252.0,,,3000,0.0,,24752300,Z012,2000.0,1,,,40.0,Z4,3000.0,5300185940.0,252,,0
0.0,ST,070300000,F,,56,708.0,,,2100,0.0,,00130086,Z011,702236.0,1,,E11,,Y2,,5300011068.0,708,,0
0.0,ST,520100000,F,,999,203.0,,,3000,0.0,,80490206,Z012,2000.0,100,,E11,40.0,Y5,3000.0,5300295505.0,203,,0
0.0,ST,010103000,F,,14,223.0,,,2000,0.0,,33127407,Z001,701263.0,1,,,,Z1,,5300043470.0,223,,0
0.0,ST,060100000,F,9345.0,28,233.0,,,2000,0.0,210.0,23337301,Z011,700151.0,100,,E13,,Y4,,5300140247.0,233,,0
0.0,ST,140100000,F,137.0,14,208.0,,,3000,0.0,390.0,00360824,Z011,701806.0,100,,E98,,V4,,5300184642.0,208,,0
0.0,ST,00,F,,70,224.0,,,3000,0.0,,04559519,Z012,2000.0,1,,,40.0,Z5,3000.0,5300411040.0,224,,0
0.0,ST,070800000,F,,70,203.0,,,2100,0.0,,00111118,Z001,700667.0,1,,E11,,Y3,,5300114155.0,203,,0
0.0,ST,10102000,F,,56,223.0,,,3000,0.0,,23658618,Z012,2000.0,100,,,40.0,Z7,3000.0,5300236007.0,223,,0
0.0,ST,10102000,F,,56,223.0,,,3000,0.0,,33841103UB,Z012,2000.0,1,,,40.0,Z5,3000.0,5300276414.0,223,,0
0.0,ST,010402000,F,133938.0,42,224.0,,,3000,0.0,20.0,28146400,Z012,2000.0,1,,,40.0,EX,3000.0,5300263149.0,224,,0
0.0,ST,070300000,F,2637.0,42,208.0,,,3000,0.0,870.0,00100201,Z011,706611.0,100,,E14,,Y6,,5300092046.0,208,,0
0.0,ST,520200000,F,,999,203.0,,,2100,0.0,,60068341,Z008,708008.0,100,,E11,,Y2,,5300462840.0,996,,0
0.0,ST,080100000,F,,84,215.0,,,2000,0.0,,00346884,Z001,711970.0,100,,E13,,Y4,,5300194020.0,215,,0
0.0,ST,10401000,F,,56,213.0,,,2000,0.0,,24726101UB,Z001,702225.0,1,,E13,,Y4,,5300169244.0,213,,0
0.0,ST,10401000,F,,28,224.0,,,3000,0.0,,23991800,Z012,2000.0,1,,,40.0,Z4,3000.0,5300240865.0,224,,0
0.0,ST,580600000,F,,13,264.0,,,2000,0.0,,00390228,Z010,706261.0,1,,E11,,Y4,,5300381742.0,264,,0
0.0,ST,090300000,F,,5,206.0,,,2000,0.0,,00265174,Z001,1900.0,100,,E11,,Y4,,5300092590.0,206,,0
0.0,ST,10102000,F,,10,224.0,,,3000,0.0,,60097692,Z012,2000.0,1,,,40.0,Z5,3000.0,5300502588.0,224,,0
0.0,ST,520300000,F,,30,206.0,,,3000,0.0,,00392286,Z001,701979.0,1,,,,Z1,,5300139488.0,206,,0
0.0,ST,010102000,F,,5,206.0,,,2000,0.0,,30021346,Z001,1900.0,100,,E11,,Y4,,5300182761.0,206,,0
0.0,ST,520100000,F,129.0,14,203.0,,,2000,0.0,20.0,60061452,Z008,702590.0,100,,E11,,Y6,,5300448815.0,203,,0
0.0,ST,010102000,F,,70,224.0,,,3000,0.0,,60057126,Z012,2000.0,1,,,40.0,Z5,3000.0,5300424736.0,224,,0
0.0,ST,010502000,F,,28,279.0,,,3000,0.0,,60032410,Z001,700000.0,100,,,,Z7,,5300522527.0,279,,0
10.0,ST,80400000,F,11928214.0,112,215.0,4600012513.0,,2000,0.0,6310.0,60040124,Z001,709574.0,1,112.0,,,Z3,,5300406806.0,215,,0
0.0,ST,140100000,F,,21,206.0,,,3000,0.0,,00310413,Z001,700015.0,100,,,,Z1,,5300001559.0,206,,0
0.0,ST,10400000,F,,999,213.0,,,3000,0.0,,28146700,Z012,2000.0,1,,,40.0,Z1,3000.0,5300263156.0,213,,0
0.0,ST,550100000,F,,999,998.0,,,2100,3.0,,95194467,Z001,702225.0,1,,,,Z1,,5300194753.0,998,,0
0.0,ST,070200000,F,,84,203.0,,,2000,0.0,,00130385,Z010,703334.0,1,,E14,,Y5,,5300013246.0,203,,0
0.0,ST,010502000,F,,28,723.0,,,2000,0.0,,24460705,Z001,700000.0,100,,E20,,X3,,5300155139.0,723,,0
0.0,ST,120000000,F,3256.0,21,203.0,,,2000,0.0,370.0,00381090,Z002,700783.0,100,,,,Z2,,5300061455.0,203,,0
0.0,ST,520200000,F,17655.0,30,206.0,,,2000,0.0,3000.0,60119676,Z001,708008.0,100,,,,Z7,,5300543595.0,206,,0
0.0,ST,580600000,F,,14,208.0,,,3000,0.0,,00390219,Z008,2000.0,1,,,40.0,Z2,3000.0,5300353608.0,208,,0
0.0,ST,070100000,F,,28,219.0,,,2100,0.0,,00300314,Z001,703338.0,1,,,,Z1,,5300016828.0,219,,0
0.0,ST,010102000,F,108.0,7,221.0,,,2700,0.0,80.0,28122402,Z001,2100.0,1,,,41.0,U0,2000.0,5300198796.0,221,,0
0.0,ST,520100000,F,,999,203.0,,,3000,0.0,,80440511,Z012,2000.0,100,,E11,40.0,Y2,3000.0,5300295382.0,203,,0
0.0,ST,070400000,F,,14,208.0,,,2000,0.0,,36980011,Z011,700222.0,1,,E11,,Y3,,5300147882.0,208,,0
0.0,ST,520200000,F,,30,206.0,,,3000,0.0,,60047565,Z012,708008.0,100,,,,Z7,,5300413854.0,206,,0
10.0,ST,80100000,F,56383.0,84,715.0,5500005014.0,14.0,2000,0.0,1280.0,00346832,Z001,708038.0,100,14.0,E11,,Y6,,5300148194.0,715,84.0,0
0.0,ST,10403000,F,,42,223.0,,,2000,3.0,,24320300UB,Z001,704926.0,1,,,30.0,Z6,,5300114110.0,223,,0
0.0,ST,131400000,F,,14,206.0,,,2000,0.0,,00270208,Z002,701348.0,1,,,,Z2,,5300007923.0,206,,0
0.0,ST,10102000,F,,35,223.0,,,3000,0.0,,95154088,Z012,2000.0,100,,,40.0,Z7,3000.0,5300307913.0,223,,0
0.0,ST,140100000,F,7672.0,14,208.0,,,2100,0.0,14890.0,00370146,Z011,701806.0,100,,E98,,V4,,5300170353.0,208,,0
0.0,ST,520200000,F,,999,203.0,,,2100,0.0,,60063312,Z008,708008.0,100,,E11,,Y2,,5300449585.0,996,,0
0.0,ST,00,F,318.0,14,203.0,,,2100,0.0,60.0,60059918,Z008,701254.0,100,,E11,,Y6,,5300497525.0,203,,0
0.0,ST,010502000,F,,28,228.0,,,2000,0.0,,60036810,Z010,715646.0,100,,E11,,Y3,,5300496615.0,228,,0
0.0,ST,120000000,F,18.0,14,703.0,,,2000,0.0,60.0,00380140,Z008,708008.0,100,,E11,,Y2,,5300126717.0,703,,0
10.0,ST,70300000,F,80022.0,42,708.0,5500007195.0,14.0,2000,0.0,3100.0,60027495,Z010,708551.0,100,14.0,E14,,Y6,,5300382528.0,708,60.0,0
0.0,ST,070300000,F,,42,708.0,,,2100,0.0,,00110840,Z010,708551.0,1,,E11,,Y6,,5300149424.0,708,,0
0.0,ST,120000000,F,,14,703.0,,,2000,0.0,,00386216,Z008,708008.0,100,,E11,,Y2,,5300192162.0,703,,0
0.0,ST,00,F,,28,232.0,,,2000,3.0,,60114068,Z001,701318.0,1,,,30.0,Z1,,5300533151.0,232,,0
0.0,ST,070400000,F,4258.0,42,708.0,,,2100,0.0,30.0,00120226,Z010,705086.0,1,,E15,,Y2,,5300170701.0,708,,0
0.0,ST,100202000,F,1714.0,35,279.0,,,3000,0.0,140.0,04000883,Z001,707779.0,100,,E13,,Y4,,5300124381.0,279,,0
0.0,ST,060100000,F,,56,233.0,,,2100,0.0,,60030485,Z011,700151.0,100,,E15,,Y4,,5300382675.0,233,,0
10.0,ST,10403000,F,,42,228.0,4600008716.0,,2100,0.0,,24359100UB,Z001,700119.0,1,14.0,E15,,Y2,,5300110553.0,228,,0
0.0,ST,010401000,F,,28,233.0,,,2000,0.0,,23316900,Z011,700151.0,1,,E13,,Y4,,5300026048.0,233,,0
0.0,ST,10403000,F,,999,205.0,,,3000,0.0,,24763600UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300253602.0,205,,0
0.0,ST,070600000,F,,70,203.0,,,2100,0.0,,00110848,Z010,700537.0,1,,E13,,Y5,,5300004669.0,203,,0
0.0,ST,010102000,F,247.0,28,233.0,,,2000,0.0,130.0,24555508,Z011,700151.0,100,,E13,,Y4,,5300173502.0,233,,0
10.0,ST,70300000,F,15192.0,60,708.0,5500005264.0,14.0,2100,0.0,1130.0,00100144,Z010,708551.0,1,14.0,E11,,Y6,,5300149336.0,708,60.0,0
0.0,ST,10402000,F,,70,224.0,,,3000,0.0,,60068438,Z012,2000.0,1,,,40.0,Z5,3000.0,5300433575.0,224,,0
0.0,ST,10401000,F,,42,991.0,,,2000,0.0,,95142768UB,Z008,1000.0,1,,,,Z5,,5300115503.0,991,,0
0.0,ST,10102000,F,,42,223.0,,,3000,0.0,,23781408UB,Z012,2000.0,1,,,40.0,Z7,3000.0,5300237706.0,223,,0
0.0,ST,10401000,F,,42,228.0,,,2100,0.0,,60018041,Z001,704276.0,1,,E14,,Y2,,5300381454.0,228,,0
0.0,ST,10502000,F,,42,213.0,,,3000,0.0,,01230302,Z012,2000.0,100,,,40.0,Z1,3000.0,5300222542.0,213,,0
0.0,ST,010102000,F,4797.0,35,279.0,,,3000,0.0,280.0,30020013,Z001,701098.0,100,,E15,,Y4,,5300100516.0,279,,0
0.0,ST,60100000,F,,28,228.0,,,3000,0.0,,23499307,Z012,2000.0,1,,,40.0,Z3,3000.0,5300234446.0,228,,0
0.0,ST,110100000,F,885.0,35,279.0,,,3000,0.0,100.0,04004659,Z001,708105.0,1000,,,,Z1,,5300136226.0,279,,0
0.0,ST,010102000,F,,42,224.0,,,3000,0.0,,24564203,Z012,2000.0,1,,,40.0,Z4,3000.0,5300248697.0,224,,0
0.0,ST,520300000,F,,180,206.0,,,3000,0.0,,60025775,Z012,708148.0,1,,,,Z1,,5300377255.0,206,,0
0.0,ST,060100000,F,,42,998.0,,,2100,0.0,,04006729,Z001,708105.0,100,,,,Z1,,5300143814.0,998,,0
0.0,ST,131200000,F,1485.0,14,208.0,,,3000,0.0,30.0,00140023,Z008,2000.0,1,,,40.0,Z2,3000.0,5300203359.0,208,,0
0.0,ST,520200000,F,,999,206.0,,,3000,0.0,,90230468,Z012,2000.0,100,,,40.0,Z1,3000.0,5300300305.0,206,,0
0.0,ST,10401000,F,,50,223.0,,,2000,0.0,,24919500UB,Z001,704926.0,1,,,,Z5,,5300195808.0,223,,0
0.0,ST,10402000,F,,70,224.0,,,3000,0.0,,60047993,Z012,2000.0,1,,,40.0,Z5,3000.0,5300411076.0,224,,0
0.0,ST,10102000,F,,999,223.0,,,3000,0.0,,95143564UB,Z012,2000.0,1,,,40.0,Z5,3000.0,5300306588.0,223,,0
0.0,ST,520100000,F,,14,203.0,,,3000,0.0,,80710206,Z012,2000.0,100,,E11,40.0,Y5,3000.0,5300296460.0,203,,0
0.0,ST,10102000,F,,28,228.0,,,2000,0.0,,23037004UB,Z010,715646.0,100,,E11,,Y3,,5300506776.0,228,,0
0.0,ST,110600000,F,,56,208.0,,,2000,0.0,,00311308,Z001,703002.0,100,,E11,,Y2,,5300118350.0,208,,0
0.0,ST,550100000,F,,5,206.0,,,2000,0.0,,25010100,Z001,1900.0,1,,E11,,Y4,,5300078652.0,206,,0
0.0,ST,080100000,F,,77,215.0,,,2100,3.0,,00345051,Z001,711970.0,1,,E13,,Y2,,5300193789.0,215,,0
0.0,ST,100202000,F,20287.0,56,215.0,,,3000,0.0,4630.0,23051303,Z008,2000.0,100,,,40.0,Z2,3000.0,5300229796.0,215,,0
0.0,ST,10402000,F,,3,991.0,,,2000,0.0,,60049933,Z008,1000.0,1,,,,TB,,5300464328.0,991,,0
0.0,ST,10402000,F,,56,223.0,,,2000,3.0,,34667100UB,Z001,704926.0,1,,,30.0,Z5,,5300148848.0,223,,0
0.0,ST,10102000,F,,28,221.0,,,2100,0.0,,28122103UB,Z001,702225.0,100,,,,Z7,,5300063913.0,221,,0
0.0,ST,130100000,F,9409.0,999,203.0,,,3000,0.0,10.0,00346461,Z012,2000.0,1,,,40.0,Z1,3000.0,5300211021.0,203,,0
0.0,MM,010303000,F,,21,206.0,,,2100,0.0,,00400344,Z001,702533.0,1000,,,,Z1,,5300017714.0,206,,0
0.0,ST,020000000,F,201357.0,119,203.0,,,2000,0.0,3790.0,95062902,Z002,700723.0,1,,E13,,Y4,,5300055265.0,203,,0
0.0,ST,520200000,F,,30,206.0,,,2000,0.0,,60091166,Z001,708008.0,100,,,,Z7,,5300477174.0,206,,0
0.0,ST,090300000,F,21.0,14,272.0,,,3000,0.0,180.0,00260258,Z012,700222.0,100,,E11,,Y5,,5300450132.0,272,,0
0.0,ST,520300000,F,,90,206.0,,,2100,0.0,,60093531,Z001,701979.0,1,,,,Z1,,5300496473.0,206,,0
0.0,ST,140700000,F,,999,219.0,,,3000,0.0,,36039103,Z012,2000.0,100,,,40.0,Z1,3000.0,5300290370.0,219,,0
0.0,ST,060200000,F,,3,991.0,,,3000,0.0,,23200301,Z008,1000.0,1,,,,TB,,5300057679.0,991,,0
0.0,ST,070600000,F,,140,203.0,,,2000,0.0,,00111138,Z001,700667.0,100,,E13,,Y3,,5300117688.0,203,,0
0.0,ST,120000000,F,1989.0,14,703.0,,,2100,0.0,340.0,00380371,Z008,708008.0,1,,E11,,Y2,,5300135537.0,703,,0
0.0,ST,140700000,F,4269.0,7,272.0,,,3000,0.0,2680.0,00370803,Z012,706261.0,100,,E13,,Y4,,5300121009.0,272,,0
0.0,ST,10401000,F,,42,228.0,,,3000,0.0,,28149702UB,Z012,2000.0,1,,,40.0,Z3,3000.0,5300263169.0,228,,0
0.0,ST,070100000,F,,49,703.0,,,2000,0.0,,00280297,Z001,701584.0,1,,,,Z1,,5300014100.0,703,,0
0.0,ST,10102000,F,,14,711.0,,,2000,0.0,,23777202UB,Z002,711636.0,1,,,,Z2,,5300362641.0,711,,0
0.0,ST,10102000,F,,28,723.0,,,2000,0.0,,34889823UB,Z001,700000.0,1,,E20,,X3,,5300148641.0,723,,0
0.0,ST,080100000,F,,84,215.0,,,2000,0.0,,00347477,Z001,711970.0,1,,E13,,Y2,,5300194038.0,215,,0
0.0,ST,010403000,F,,56,223.0,,,2000,3.0,,28284400,Z004,715408.0,1,,,30.0,TB,,5300435588.0,223,,0
0.0,ST,10102000,F,,28,723.0,,,2100,0.0,,23572103UB,Z001,700000.0,100,,E19,,V3,,5300177647.0,723,,0
0.0,ST,010102000,F,,28,221.0,,,2000,0.0,,31507206,Z001,702225.0,1,,,,Z7,,5300040891.0,221,,0
0.0,ST,060100000,F,,21,233.0,,,2100,0.0,,33352903,Z011,700151.0,1,,E15,,Y4,,5300046617.0,233,,0
0.0,ST,140600000,F,,28,208.0,,,2100,0.0,,04002430,Z001,715932.0,100,,,,Z1,,5300460419.0,208,,0
0.0,ST,LEEB,F,2519.0,21,272.0,,,3000,0.0,50.0,04001362,Z012,700417.0,1,,,,Z1,,5300164034.0,272,,0
0.0,ST,131500000,F,,84,219.0,,,2100,0.0,,00300081,Z001,703335.0,1,,,,Z1,,5300016097.0,219,,0
0.0,ST,550100000,F,,10,998.0,,,3000,0.0,,95069200,Z012,2000.0,1,,,40.0,Z4,3000.0,5300348815.0,996,,0
0.0,ST,10401000,F,,999,205.0,,,3000,0.0,,95194030UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300313936.0,205,,0
0.0,ST,060100000,F,,84,203.0,,,3000,0.0,,37211004,Z012,2100.0,1,,,41.0,Z1,3000.0,5300406609.0,203,,0
0.0,ST,10102000,F,,28,723.0,,,2000,0.0,,23023008UB,Z001,700000.0,100,,E20,,X3,,5300085197.0,723,,0
0.0,ST,070400000,F,1888.0,42,708.0,,,2100,0.0,30.0,60030256,Z010,706985.0,100,,E13,,Y2,,5300427543.0,708,,0
0.0,ST,140200000,F,,999,998.0,,,2000,0.0,,00310237UB,Z002,700020.0,1,,E20,,X4,,5300019382.0,998,,0
0.0,ST,10401000,F,,42,223.0,,,2100,0.0,,24654100UB,Z001,700000.0,1,,E19,,V3,,5300091397.0,223,,0
0.0,ST,120000000,F,6087.0,14,703.0,,,2100,0.0,1470.0,00381116,Z008,708008.0,100,,E11,,Y2,,5300141524.0,703,,0
0.0,ST,010102000,F,,42,224.0,,,3000,0.0,,21281001,Z012,2000.0,1,,,40.0,Z4,3000.0,5300227375.0,224,,0
0.0,ST,140700000,F,11903.0,14,264.0,,,2000,0.0,470.0,60021273,Z010,706261.0,100,,E11,,Y4,,5300370977.0,264,,0
0.0,ST,00,F,119474.0,10,224.0,,,3000,0.0,310.0,60105069,Z012,2000.0,1,,,40.0,Z5,3000.0,5300529810.0,224,,0
0.0,ST,550100000,F,,999,252.0,,,3000,0.0,,23908000,Z012,2000.0,1,,,40.0,Z4,3000.0,5300239843.0,252,,0
0.0,ST,010102000,F,2472.0,28,224.0,,,3000,0.0,20.0,60025232,Z012,2100.0,100,,,41.0,Z5,3000.0,5300429978.0,224,,0
0.0,ST,10401000,F,,42,224.0,,,3000,0.0,,35190730,Z012,2000.0,1,,,40.0,EX,3000.0,5300288441.0,224,,0
10.0,ST,80100000,F,34099.0,84,715.0,5500008179.0,14.0,2000,0.0,250.0,00347361,Z001,708038.0,1,14.0,E11,,Y4,,5300162654.0,715,84.0,0
0.0,ST,10102000,F,,42,723.0,,,2100,0.0,,37061804UB,Z001,704926.0,100,,,,Z2,,5300179441.0,723,,0
0.0,ST,010401000,F,,42,224.0,,,3000,0.0,,23250199,Z012,2100.0,1,,,41.0,Z5,3000.0,5300197434.0,224,,0
0.0,ST,80100000,F,,84,215.0,,,3000,0.0,,60057111,Z012,2000.0,1,,,40.0,Z1,3000.0,5300423165.0,215,,0
0.0,MM,010201000,F,,14,206.0,,,2100,0.0,,00400034,Z001,702533.0,1000,,,,Z7,,5300015894.0,206,,0
0.0,ST,550100000,F,,999,252.0,,,3000,0.0,,23789000,Z012,2000.0,1,,,40.0,EX,3000.0,5300237863.0,252,,0
10.0,ST,140100000,F,1026.0,12,208.0,5500007520.0,4.0,2000,0.0,1990.0,00370571,Z011,700020.0,100,4.0,E20,,X4,,5300004450.0,208,60.0,0
0.0,ST,010102000,F,,42,224.0,,,3000,0.0,,34588402,Z012,2000.0,1,,,40.0,Z4,3000.0,5300281811.0,224,,0
0.0,ST,070500000,F,3268.0,42,208.0,,,3000,0.0,100.0,23109610,Z008,2000.0,100,,,40.0,Z2,3000.0,5300230999.0,208,,0
10.0,ST,140100000,F,458.0,4,708.0,5500001711.0,4.0,2000,0.0,3330.0,00370213,Z011,700020.0,100,4.0,E20,,X4,,5300002166.0,708,60.0,0
0.0,ST,140000000,F,,21,264.0,,,2000,0.0,,00371175,Z010,706261.0,100,,E11,,Y4,,5300147214.0,264,,0
0.0,ST,10402000,F,,28,228.0,,,3000,0.0,,34100200UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300277140.0,228,,0
0.0,ST,100202000,F,,21,206.0,,,2100,0.0,,04005513,Z001,707779.0,1,,,,Z2,,5300124562.0,206,,0
0.0,ST,520300000,F,,180,206.0,,,3000,0.0,,00392527,Z001,708148.0,1,,,,Z1,,5300175004.0,206,,0
0.0,ST,10102000,F,,42,223.0,,,3000,0.0,,34460502,Z012,2000.0,1,,,40.0,Z5,3000.0,5300280176.0,223,,0
0.0,ST,100202000,F,17804.0,56,215.0,,,3000,0.0,2440.0,60014992,Z001,708868.0,100,,E13,,Y4,,5300386312.0,215,,0
0.0,ST,140300000,F,642.0,13,208.0,,,3000,0.0,1740.0,00230136,Z011,700020.0,100,,E20,,X4,,5300005758.0,208,,0
0.0,ST,10403000,F,,42,223.0,,,2100,3.0,,21280100UB,Z001,704926.0,1,,,30.0,Z1,,5300121367.0,223,,0
0.0,ST,060100000,F,,999,989.0,,,3000,0.0,,24047004UB,Z012,2000.0,100,,,40.0,Z1,3000.0,5300241806.0,989,,0
0.0,ST,10401000,F,,999,228.0,,,3000,0.0,,21339500UB,Z012,2000.0,1,,,40.0,Z3,3000.0,5300228271.0,228,,0
0.0,ST,010403000,F,,10,224.0,,,3000,0.0,,60092302,Z012,2000.0,1,,,40.0,Z5,3000.0,5300500032.0,224,,0
0.0,ST,10502000,F,,42,223.0,,,3000,0.0,,23675615,Z012,2000.0,100,,,40.0,Z2,3000.0,5300236316.0,223,,0
0.0,MM,010202000,F,,14,206.0,,,2100,0.0,,00400548,Z001,702533.0,1000,,,,Z1,,5300019372.0,206,,0
0.0,ST,010502000,F,,21,211.0,,,2000,0.0,,21262011,Z002,711636.0,100,,,,Z1,,5300187860.0,211,,0
0.0,ST,520100000,F,27316.0,14,203.0,,,2100,0.0,240.0,60106960,Z008,702590.0,100,,E11,,Y6,,5300524207.0,203,,0
0.0,ST,10304000,F,,28,228.0,,,2100,0.0,,34431302UB,Z001,700722.0,1,,,,Z5,,5300071896.0,228,,0
0.0,ST,120000000,F,1165.0,42,206.0,,,3000,0.0,30.0,00501026,Z012,2000.0,1,,,40.0,Z2,2700.0,5300220876.0,206,,0
0.0,ST,140700000,F,,42,203.0,,,2000,0.0,,00260280,Z011,700049.0,100,,E11,,Y5,,5300115628.0,203,,0
0.0,ST,010102000,F,,999,212.0,,,3000,0.0,,95195451,Z012,2000.0,1,,,40.0,Z1,3000.0,5300314471.0,212,,0
0.0,ST,130100000,F,,140,203.0,,,2000,0.0,,00385810,Z001,703001.0,1,,,,Z1,,5300142774.0,203,,0
20.0,ST,10403000,F,,42,723.0,5500001869.0,42.0,2100,3.0,,28283800UB,Z008,704926.0,1,42.0,,30.0,Z3,,5300074774.0,723,42.0,0
0.0,ST,070200000,F,,5,206.0,,,2000,0.0,,04006725,Z001,1900.0,1,,E11,,Y4,,5300144839.0,206,,0
0.0,ST,10102000,F,,35,223.0,,,2100,0.0,,60056332,Z001,700000.0,100,,E19,,V3,,5300465137.0,223,,0
0.0,ST,010102000,F,,70,224.0,,,3000,0.0,,60070274,Z012,2000.0,100,,,40.0,Z5,3000.0,5300502430.0,224,,0
0.0,ST,10304000,F,,999,213.0,,,3000,0.0,,34496901,Z012,2000.0,1,,,40.0,Z1,3000.0,5300280752.0,213,,0
0.0,ST,60100000,F,,21,233.0,,,3000,0.0,,23325301,Z012,2000.0,1,,E13,72.0,Y4,3000.0,5300233156.0,233,,0
0.0,ST,060100000,F,952057.0,42,233.0,,,2000,0.0,2270.0,23117004,Z011,700151.0,1,,E13,,Y5,,5300193499.0,233,,0
0.0,ST,070200000,F,,84,203.0,,,2100,0.0,,00130138,Z001,703568.0,1,,,,Z1,,5300011328.0,203,,0
0.0,ST,10102000,F,,999,223.0,,,3000,0.0,,95192067,Z012,2000.0,1,,,40.0,Z1,3000.0,5300312929.0,223,,0
0.0,ST,080600000,F,8522.0,98,215.0,,,3000,0.0,50.0,00340986,Z012,2000.0,1,,E13,40.0,Y2,3000.0,5300210251.0,215,,0
0.0,ST,10401000,F,,42,228.0,,,2100,0.0,,23641600UB,Z001,704276.0,1,,E14,,Y2,,5300371467.0,228,,0
0.0,ST,010100000,F,15053.0,98,279.0,,,3000,0.0,1060.0,04007941,Z001,707144.0,100,,E11,,Y4,,5300173940.0,279,,0
0.0,ST,010102000,F,,29,224.0,,,3000,0.0,,60024953,Z012,2000.0,100,,,40.0,Z5,3000.0,5300377086.0,224,,0
0.0,ST,100202000,F,,42,708.0,,,2000,0.0,,95140189,Z010,705238.0,1,,E13,,Y4,,5300092998.0,708,,0
0.0,ST,10403000,F,,999,213.0,,,3000,0.0,,29181600UB,Z012,2000.0,1,,,40.0,Z1,3000.0,5300265580.0,213,,0
0.0,ST,010102000,F,,28,211.0,,,3000,0.0,,23242102,Z012,711636.0,1,,E14,,Y2,,5300187494.0,211,,0
0.0,ST,580600000,F,,28,215.0,,,3000,0.0,,00390188,Z012,2000.0,1,,E13,40.0,Y2,3000.0,5300215025.0,215,,0
0.0,ST,130600000,F,,42,206.0,,,2100,0.0,,04006064,Z001,707165.0,1,,,,Z7,,5300126512.0,206,,0
0.0,ST,040100000,F,805.0,3,202.0,,,2000,0.0,10.0,34067302UB,Z001,2100.0,1,,E15,41.0,Y3,2000.0,5300366373.0,202,,0
0.0,ST,100202000,F,87354.0,42,215.0,,,3000,0.0,460.0,60031376,Z001,700230.0,1,,E14,,Y5,,5300393787.0,215,,0
0.0,ST,090300000,F,785.0,2,272.0,,,3000,0.0,80.0,04004494,Z012,701112.0,1000,,,,Z1,,5300116174.0,272,,0
0.0,ST,131000000,F,8344.0,90,203.0,,,3000,0.0,180.0,00401863,Z002,708082.0,1,,E11,,Y3,,5300133151.0,203,,0
0.0,ST,10102000,F,,42,223.0,,,3000,0.0,,24096904UB,Z012,2000.0,1,,,40.0,Z5,3000.0,5300242344.0,223,,0
0.0,ST,90300000,F,,112,203.0,,,3000,0.0,,00270055,Z012,2000.0,1,,,40.0,Z1,3000.0,5300205841.0,203,,0
0.0,ST,080100000,F,,84,215.0,,,3000,0.0,,60019203,Z003,702686.0,1,,E13,,Y4,,5300527538.0,215,,0
0.0,ST,010102000,F,102819.0,150,203.0,,,3000,0.0,2120.0,60037316,Z010,2100.0,100,,E14,41.0,Y9,2000.0,5300406264.0,203,,0
0.0,ST,010402000,F,,5,219.0,,,2100,0.0,,36046200,Z001,1900.0,1,,,,Z7,,5300136856.0,219,,0
0.0,ST,080100000,F,102935.0,84,215.0,,,2000,0.0,120.0,60053407,Z003,702686.0,1,,E13,,Y4,,5300418850.0,215,,0
0.0,ST,10103000,F,,42,223.0,,,3000,0.0,,31100802,Z012,2000.0,1,,,40.0,Z1,3000.0,5300271247.0,223,,0
0.0,ST,010102000,F,300.0,42,224.0,,,3000,0.0,20.0,24565902,Z012,2000.0,100,,,40.0,Z4,3000.0,5300248733.0,224,,0
0.0,ST,10102000,F,,28,228.0,,,2100,0.0,,60026973,Z010,715646.0,100,,E13,,Y2,,5300500580.0,228,,0
