,kmean_Unnamed: 0,kmean_Fulfillment time,kmean_Fixed contract 1,kmean_Fixed contract 2,kmean_Total quantity,kmean_Total value,kmean_Price unit,kmean_Plant processing time,kmean_Material master time,dbscan_Unnamed: 0,dbscan_Planlieferzeit Vertrag,dbscan_Vertrag Fix1,dbscan_Vertrag_Fix2,dbscan_Gesamtbestand,dbscan_Gesamtwert,dbscan_Preiseinheit,dbscan_WE-Bearbeitungszeit,dbscan_Planlieferzeit Mat-Stamm,dbscan_anomaly,xgboost_Unnamed: 0,xgboost_Material number,xgboost_Supplier,xgboost_Contract,xgboost_Contract Position,xgboost_Fulfillment time,xgboost_Fixed contract 1,xgboost_Fixed contract 2,xgboost_Procurement type,xgboost_Special procurement type,xgboost_Dispatcher,xgboost_Buyer,xgboost_Purchasing group,xgboost_Purchasing lot size,xgboost_Total quantity,xgboost_Total value,xgboost_Price unit,xgboost_Calendar,xgboost_Plant,xgboost_Plant information record,xgboost_Information record number,xgboost_Information record type,xgboost_Plant processing time,xgboost_Material master time,xgboost_Product group,xgboost_Base unit,lof_Unnamed: 0,lof_Material number,lof_Supplier,lof_Contract,lof_Contract Position,lof_Fulfillment time,lof_Fixed contract 1,lof_Fixed contract 2,lof_Procurement type,lof_Special procurement type,lof_Dispatcher,lof_Buyer,lof_Purchasing group,lof_Purchasing lot size,lof_Total quantity,lof_Total value,lof_Price unit,lof_Calendar,lof_Plant,lof_Plant information record,lof_Information record number,lof_Information record type,lof_Plant processing time,lof_Material master time,lof_Product group,lof_Base unit,lof_anomaly,rfc_Unnamed: 0,rfc_Materialnummer,rfc_Lieferant OB,rfc_Vertrag OB,rfc_Vertragsposition OB,rfc_Planlieferzeit Vertrag,rfc_Vertrag Fix1,rfc_Vertrag_Fix2,rfc_Beschaffungsart,rfc_Sonderbeschaffungsart,rfc_Disponent,rfc_Einkäufer,rfc_DispoGruppe,rfc_Dispolosgröße,rfc_Gesamtbestand,rfc_Gesamtwert,rfc_Preiseinheit,rfc_Kalender,rfc_Werk OB,rfc_Werk Infosatz,rfc_Infosatznummer,rfc_Infosatztyp,rfc_WE_Bearbeitungszeit,rfc_Planlieferzeit Mat-Stamm,rfc_Warengruppe,rfc_Basiseinheit,rfc_Anomaly_Score,rfc_Predicted_Label,iforest_Unnamed: 0,iforest_Material number,iforest_Supplier,iforest_Contract,iforest_Contract Position,iforest_Fulfillment time,iforest_Fixed contract 1,iforest_Fixed contract 2,iforest_Procurement type,iforest_Special procurement type,iforest_Dispatcher,iforest_Buyer,iforest_Purchasing group,iforest_Purchasing lot size,iforest_Total quantity,iforest_Total value,iforest_Price unit,iforest_Calendar,iforest_Plant,iforest_Plant information record,iforest_Information record number,iforest_Information record type,iforest_Plant processing time,iforest_Material master time,iforest_Product group,iforest_Base unit,iforest_if_anomaly
9590,,,,,,,,,,9590,0,0,0,0,0,1,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9590,60043221,2000,,0,0,0,0,F,40.0,215,215.0,Z001,Y4,0,0,1,E11,2100,3000.0,5300419852.0,0.0,1,3,80100000,ST,0.2132805427938091,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9591,,,,,,,,,,9591,0,0,0,10,7275,1,1,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9591,60096732,700230,,0,0,0,0,F,30.0,219,219.0,Z001,Z1,10,7275,1,,2100,,5300502952.0,3.0,1,70,100202000,ST,0.34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9592,,,,,,,,,,9592,4,4,60,1400,35,100,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9592,00350112,700020,5500007486.0,10,4,4,60,F,,208,208.0,Z011,X4,1400,35,100,E20,2000,,5300015305.0,0.0,1,12,140200000,ST,0.035,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9593,,,,,,,,,,9593,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9593,23094001,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300230639.0,0.0,1,999,010102000,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9594,,,,,,,,,,9594,0,0,0,0,0,1,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9594,00360387,701806,,0,0,0,0,F,,208,208.0,Z011,V4,0,0,1,E98,3000,,5300381298.0,0.0,2,14,140100000,ST,0.0417391304347826,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9595,,,,,,,,,,9595,0,0,0,0,0,1,1,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9595,24804600,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300254311.0,0.0,1,42,10403000,ST,0.4431415382862749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9596,,,,,,,,,,9596,112,0,0,3570,363947,1,1,133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9596,00340931,704772,4600012473.0,10,112,0,0,F,,215,215.0,Z001,Y5,3570,363947,1,E13,2000,,5300066281.0,0.0,1,133,80200000,ST,0.5003333333333333,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9597,,,,,,,,,,9597,0,0,0,0,0,1,1,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9597,01554600,701056,,0,0,0,0,F,30.0,706,706.0,Z011,Y4,0,0,1,E12,2000,,5300415815.0,3.0,1,42,550100000,ST,0.4431415382862749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9598,,,,,,,,,,9598,0,0,0,510,39845,100,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9598,00380621,700612,,0,0,0,0,F,,206,206.0,Z001,Z1,510,39845,100,,2000,,5300095053.0,0.0,1,14,120000000,ST,0.1733333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9599,,,,,,,,,,9599,0,0,0,190,41961,1,1,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9599,28041605,700020,,0,0,0,0,F,,208,208.0,Z011,X4,190,41961,1,E20,2100,,5300090478.0,0.0,1,56,010102000,ST,0.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9600,,,,,,,,,,9600,0,0,0,620,27019,100,1,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9600,60046987,701710,,0,0,0,0,F,,216,216.0,Z001,Y5,620,27019,100,E14,2000,,5300410710.0,0.0,1,42,100202000,ST,0.21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9601,,,,,,,,,,9601,0,0,0,0,0,1,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9601,24752300,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,0,0,1,,3000,3000.0,5300185940.0,0.0,1,999,550100000,ST,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9602,,,,,,,,,,9602,0,0,0,0,0,1,1,150,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9602,00310619UB,700585,,0,0,0,0,F,,203,203.0,Z010,Y5,0,0,1,E14,2000,,5300169315.0,0.0,1,150,50500000,ST,0.75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9603,,,,,,,,,,9603,0,0,0,0,0,1,1,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9603,00130086,702236,,0,0,0,0,F,,708,708.0,Z011,Y2,0,0,1,E11,2100,,5300011068.0,0.0,1,56,070300000,ST,0.1754642857142856,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9604,,,,,,,,,,9604,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9604,80490206,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y5,0,0,100,E11,3000,3000.0,5300295505.0,0.0,1,999,520100000,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9605,,,,,,,,,,9605,0,0,0,0,0,1,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9605,33127407,701263,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,1,,2000,,5300043470.0,0.0,1,14,010103000,ST,0.0157391304347826,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9606,,,,,,,,,,9606,0,0,0,210,9345,100,1,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9606,23337301,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,210,9345,100,E13,2000,,5300140247.0,0.0,1,28,060100000,ST,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9607,,,,,,,,,,9607,0,0,0,390,137,100,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9607,00360824,701806,,0,0,0,0,F,,208,208.0,Z011,V4,390,137,100,E98,3000,,5300184642.0,0.0,2,14,140100000,ST,0.2234642857142857,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9608,,,,,,,,,,9608,0,0,0,0,0,1,1,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9608,04559519,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300411040.0,0.0,1,70,00,ST,0.985,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9609,,,,,,,,,,9609,0,0,0,0,0,1,1,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9609,00111118,700667,,0,0,0,0,F,,203,203.0,Z001,Y3,0,0,1,E11,2100,,5300114155.0,0.0,1,70,070800000,ST,0.985,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9610,,,,,,,,,,9610,0,0,0,0,0,100,1,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9610,23658618,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,100,,3000,3000.0,5300236007.0,0.0,1,56,10102000,ST,0.924,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9611,,,,,,,,,,9611,0,0,0,0,0,1,1,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9611,33841103UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z5,0,0,1,,3000,3000.0,5300276414.0,0.0,1,56,10102000,ST,0.1754642857142856,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9612,,,,,,,,,,9612,0,0,0,0,0,100,1,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9612,00265195,708076,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,100,,2000,,5300169561.0,0.0,1,30,580600000,ST,0.3663333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9613,,,,,,,,,,9613,0,0,0,20,133938,1,1,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9613,28146400,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,20,133938,1,,3000,3000.0,5300263149.0,0.0,1,42,010402000,ST,0.3655555555555556,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9614,,,,,,,,,,9614,0,0,0,870,2637,100,1,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9614,00100201,706611,,0,0,0,0,F,,208,208.0,Z011,Y6,870,2637,100,E14,3000,,5300092046.0,0.0,1,42,070300000,ST,0.21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9615,,,,,,,,,,9615,0,0,0,170,5843,100,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9615,04005585,700418,,0,0,0,0,F,,278,278.0,Z012,Z7,170,5843,100,,3000,,5300114156.0,0.0,1,7,050000000,ST,0.115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9616,,,,,,,,,,9616,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9616,60068341,708008,,0,0,0,0,F,,996,203.0,Z008,Y2,0,0,100,E11,2100,,5300462840.0,0.0,1,999,520200000,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9617,,,,,,,,,,9617,0,0,0,0,0,100,1,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9617,00346884,711970,,0,0,0,0,F,,215,215.0,Z001,Y4,0,0,100,E13,2000,,5300194020.0,0.0,1,84,080100000,ST,0.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9618,,,,,,,,,,9618,0,0,0,0,0,1,1,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9618,24726101UB,702225,,0,0,0,0,F,,213,213.0,Z001,Y4,0,0,1,E13,2000,,5300169244.0,0.0,1,56,10401000,ST,0.1754642857142856,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9619,,,,,,,,,,9619,0,0,0,0,0,1,1,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9619,23991800,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300240865.0,0.0,1,28,10401000,ST,0.88,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9620,,,,,,,,,,9620,0,0,0,0,0,1,1,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9620,00390228,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,1,E11,2000,,5300381742.0,0.0,1,13,580600000,ST,0.0169156010230179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621,,,,,,,,,,9621,0,0,0,0,0,100,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9621,00265174,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,100,E11,2000,,5300092590.0,0.0,1,5,090300000,ST,0.4039296536796537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9622,,,,,,,,,,9622,0,0,0,0,0,1,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9622,60097692,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300502588.0,0.0,1,10,10102000,ST,0.0269156010230179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9623,,,,,,,,,,9623,0,0,0,0,0,1,1,71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9623,88112301,701710,,0,0,0,0,F,,231,231.0,Z008,Y4,0,0,1,E14,2000,,5300139246.0,0.0,1,71,100201000,ST,0.885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9624,,,,,,,,,,9624,0,0,0,20,2293,1,1,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9624,60071015,1900,,0,0,0,0,F,,278,278.0,Z001,Z7,20,2293,1,,3000,,5300523168.0,0.0,1,56,010400000,ST,0.3979444444444444,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9625,,,,,,,,,,9625,0,0,0,50,4631,1,1,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9625,60058965,704232,,0,0,0,0,F,,206,206.0,Z012,Z1,50,4631,1,,3000,,5300426176.0,0.0,1,112,520300000,ST,0.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9626,,,,,,,,,,9626,0,0,0,0,0,1,1,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9626,00392286,701979,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,3000,,5300139488.0,0.0,1,30,520300000,ST,0.8859999999999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9627,,,,,,,,,,9627,0,0,0,0,0,100,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9627,30021346,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,100,E11,2000,,5300182761.0,0.0,1,5,010102000,ST,0.4039296536796537,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9628,,,,,,,,,,9628,0,0,0,20,129,100,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9628,60061452,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,20,129,100,E11,2000,,5300448815.0,0.0,1,14,520100000,ST,0.5290198412698413,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9629,,,,,,,,,,9629,0,0,0,0,0,1,1,70,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9629,60057126,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300424736.0,0.0,1,70,010102000,ST,0.985,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9630,,,,,,,,,,9630,0,0,0,0,0,100,1,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9630,60032410,700000,,0,0,0,0,F,,279,279.0,Z001,Z7,0,0,100,,3000,,5300522527.0,0.0,1,28,010502000,ST,0.3663333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9631,,,,,,,,,,9631,112,0,0,6310,11928214,1,1,112,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9631,60040124,709574,4600012513.0,10,112,0,0,F,,215,215.0,Z001,Z3,6310,11928214,1,,2000,,5300406806.0,0.0,1,112,80400000,ST,0.9016666666666666,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9632,,,,,,,,,,9632,0,0,0,0,0,100,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9632,00310413,700015,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,100,,3000,,5300001559.0,0.0,1,21,140100000,ST,0.3557619047619048,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9633,,,,,,,,,,9633,0,0,0,0,0,1,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9633,28146700,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,1,,3000,3000.0,5300263156.0,0.0,1,999,10400000,ST,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9634,,,,,,,,,,9634,0,0,0,0,0,1,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9634,95194467,702225,,0,0,0,0,F,,998,998.0,Z001,Z1,0,0,1,,2100,,5300194753.0,3.0,1,999,550100000,ST,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9635,,,,,,,,,,9635,0,0,0,0,0,1,1,84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9635,00130385,703334,,0,0,0,0,F,,203,203.0,Z010,Y5,0,0,1,E14,2000,,5300013246.0,0.0,1,84,070200000,ST,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9636,,,,,,,,,,9636,0,0,0,0,0,100,1,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9636,24460705,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,100,E20,2000,,5300155139.0,0.0,1,28,010502000,ST,0.3663333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9637,,,,,,,,,,9637,0,0,0,370,3256,100,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9637,00381090,700783,,0,0,0,0,F,,203,203.0,Z002,Z2,370,3256,100,,2000,,5300061455.0,0.0,1,21,120000000,ST,0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9638,,,,,,,,,,9638,0,0,0,3000,17655,100,1,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9638,60119676,708008,,0,0,0,0,F,,206,206.0,Z001,Z7,3000,17655,100,,2000,,5300543595.0,0.0,1,30,520200000,ST,0.16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9639,,,,,,,,,,9639,0,0,0,0,0,1,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9639,00390219,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,0,0,1,,3000,3000.0,5300353608.0,0.0,1,14,580600000,ST,0.0157391304347826,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9640,,,,,,,,,,9640,0,0,0,0,0,1,15,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9640,00300314,703338,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300016828.0,0.0,15,28,070100000,ST,0.33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9641,,,,,,,,,,9641,0,0,0,1130,914019,1,5,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9641,00310167,703339,,0,0,0,0,F,,203,203.0,Z010,Y9,1130,914019,1,E11,2000,,5300018983.0,0.0,5,56,130000000,ST,0.45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9642,,,,,,,,,,9642,0,0,0,80,108,1,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9642,28122402,2100,,0,0,0,0,F,41.0,221,221.0,Z001,U0,80,108,1,,2700,2000.0,5300198796.0,0.0,1,7,010102000,ST,0.5207433339607254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9643,,,,,,,,,,9643,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9643,80440511,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y2,0,0,100,E11,3000,3000.0,5300295382.0,0.0,1,999,520100000,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9644,,,,,,,,,,9644,0,0,0,0,0,1,40,56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9644,00400944,703555,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2100,,5300061818.0,0.0,40,56,030203000,ST,0.7537063492063493,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9645,,,,,,,,,,9645,0,0,0,0,0,1,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9645,36980011,700222,,0,0,0,0,F,,208,208.0,Z011,Y3,0,0,1,E11,2000,,5300147882.0,0.0,1,14,070400000,ST,0.0157391304347826,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9646,,,,,,,,,,9646,0,0,0,0,0,100,1,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9646,60047565,708008,,0,0,0,0,F,,206,206.0,Z012,Z7,0,0,100,,3000,,5300413854.0,0.0,1,30,520200000,ST,0.3663333333333333,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9647,,,,,,,,,,9647,14,14,84,1280,56383,100,1,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9647,00346832,708038,5500005014.0,10,14,14,84,F,,715,715.0,Z001,Y6,1280,56383,100,E11,2000,,5300148194.0,0.0,1,84,80100000,ST,0.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9648,,,,,,,,,,9648,0,0,0,0,0,1,1,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9648,24320300UB,704926,,0,0,0,0,F,30.0,223,223.0,Z001,Z6,0,0,1,,2000,,5300114110.0,3.0,1,42,10403000,ST,0.4431415382862749,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9649,,,,,,,,,,9649,0,0,0,0,0,1,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9649,00270208,701348,,0,0,0,0,F,,206,206.0,Z002,Z2,0,0,1,,2000,,5300007923.0,0.0,1,14,131400000,ST,0.0157391304347826,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9650,,,,,,,,,,9650,0,0,0,0,0,100,1,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9650,95154088,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,100,,3000,3000.0,5300307913.0,0.0,1,35,10102000,ST,0.961,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9651,,,,,,,,,,9651,0,0,0,14890,7672,100,2,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9651,00370146,701806,,0,0,0,0,F,,208,208.0,Z011,V4,14890,7672,100,E98,2100,,5300170353.0,0.0,2,14,140100000,ST,0.11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
9652,,,,,,,,,,9652,0,0,0,0,0,1,1,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9652,00393376,705152,,0,0,0,0,F,,206,206.0,Z001,W2,0,0,1,,2000,,5300070549.0,0.0,1,30,530800000,KG,0.8859999999999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
9653,,,,,,,,,,9653,0,0,0,0,0,100,1,999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9653,60063312,708008,,0,0,0,0,F,,996,203.0,Z008,Y2,0,0,100,E11,2100,,5300449585.0,0.0,1,999,520200000,ST,0.51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
