,Materialnummer,Lieferant OB,Vertrag OB,Vertragsposition OB,Planlieferzeit Vertrag,Vertrag Fix1,Vertrag_Fix2,Beschaffungsart,Sonderbeschaffungsart,Disponent,Einkäufer,DispoGruppe,Dispolosgröße,Gesamtbestand,Gesamtwert,Preiseinheit,Kalender,Werk OB,Werk Infosatz,Infosatznummer,Infosatztyp,WE_Bearbeitungszeit,Planlieferzeit Mat-Stamm,Warengruppe,Basiseinheit,Anomaly_Score,Predicted_Label
6367,24425800,2000,,0,0,0,0,F,40.0,224,224.0,Z012,EX,0,0,1,,3000,3000.0,5300246798.0,0.0,1,42,10402000,ST,0.4431415382862749,1
6368,00360922,700020,5500002612.0,10,4,4,60,F,,708,708.0,Z011,X5,73010,550278,100,E20,3000,,5300145353.0,0.0,1,4,140100000,ST,0.4083333333333332,1
6369,21267800UB,704955,,0,0,0,0,F,,228,228.0,Z001,Z7,0,0,1,,2000,,5300108610.0,0.0,1,42,10402000,ST,0.4431415382862749,1
6370,24291800,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,0,0,1,,3000,3000.0,5300244319.0,0.0,1,999,550100000,ST,0.0,1
6371,00130408,700049,5500008233.0,10,14,14,60,F,,703,703.0,Z011,Y5,560,791644,1,E11,2000,,5300013404.0,0.0,1,70,70200000,ST,0.5215000000000001,0
6372,00310086,702855,,0,0,0,0,F,,203,203.0,Z010,Y5,940,26622,1,E13,3000,,5300163697.0,0.0,1,210,010102000,ST,0.715,0
6373,34067311UB,716090,,0,0,0,0,F,,202,202.0,Z011,Y2,0,0,1,E15,2100,,5300464520.0,0.0,1,105,40100000,ST,0.35,1
6374,00120318,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,0,0,1,,3000,3000.0,5300202096.0,0.0,1,42,70400000,ST,0.4431415382862749,1
6375,34283704,705148,,0,0,0,0,F,,203,203.0,Z001,Y9,2900,377186,1,E13,2000,,5300098572.0,0.0,1,84,050300000,ST,0.59,0
6376,04105583,700222,,0,0,0,0,F,,208,208.0,Z011,Y3,0,0,100,E11,2000,,5300120728.0,0.0,1,14,100202000,ST,0.6729007936507937,0
6377,95144104UB,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,3000,,5300098251.0,0.0,1,3,10401000,ST,0.2132805427938091,1
6378,00390797,700600,,0,0,0,0,F,,206,206.0,Z002,Y3,10,6157,1,E13,3000,,5300012781.0,0.0,1,21,510100000,ST,0.17,1
6379,00360624,701806,,0,0,0,0,F,,208,208.0,Z011,V4,0,0,100,E98,2100,,5300073541.0,0.0,2,14,140100000,ST,0.5351150793650793,0
6380,00385473,700056,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300066246.0,0.0,1,35,080100000,ST,0.3818659673659673,1
6381,00393875,705680,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,3000,,5300119261.0,0.0,1,30,520000000,ST,0.8859999999999999,0
6382,00360758,701806,5500000782.0,10,4,4,60,F,,708,708.0,Z011,V5,95900,26659,100,E98,2000,,5300174236.0,0.0,2,4,140100000,ST,0.39,1
6383,34842900UB,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,100,,3000,3000.0,5300285039.0,0.0,1,70,010401000,ST,0.71,0
6384,00346135,702686,,0,0,0,0,F,,215,215.0,Z003,Y4,0,0,1,E13,2100,,5300080311.0,0.0,1,84,080100000,ST,0.0,1
6385,60018818,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z5,0,0,1,,3000,3000.0,5300412911.0,0.0,1,999,0,ST,0.0,1
6386,01214151,2000,,0,0,0,0,F,40.0,206,206.0,Z012,Z1,0,0,1,,3000,3000.0,5300222358.0,0.0,1,30,100400000,ST,0.8859999999999999,0
6387,60017707,707145,,0,0,0,0,F,,233,233.0,Z008,Y3,0,0,100,E13,2000,,5300366950.0,0.0,1,7,140300000,ST,0.788436507936508,0
6388,23336100,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,160,88421,1,,3000,3000.0,5300197674.0,0.0,1,36,010401000,ST,0.4925,1
6389,00341359,2000,,0,0,0,0,F,40.0,215,215.0,Z012,Y4,310,10918,100,E11,3000,3000.0,5300210481.0,0.0,1,84,080100000,ST,0.41,1
6390,60069986,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300453709.0,0.0,1,70,10102000,ST,0.71,0
6391,00350600,700535,,0,0,0,0,F,,233,233.0,Z011,Z7,0,0,1,,2000,,5300136597.0,0.0,1,42,140200000,ST,0.4431415382862749,1
6392,60051905,714250,,0,0,0,0,F,,215,215.0,Z001,Z1,90,15481,1,,3000,,5300449628.0,0.0,1,84,080600000,ST,0.27,1
6393,31271001,2000,,0,0,0,0,F,40.0,723,723.0,Z001,Z6,20,773,100,,3000,3000.0,5300272446.0,0.0,1,28,010102000,ST,0.368,1
6394,24118902,2000,,0,0,0,0,F,40.0,713,713.0,Z012,TB,1120,216429,1,,3000,3000.0,5300242642.0,0.0,1,7,010401000,ST,0.45,1
6395,00401799,703555,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2100,,5300020526.0,0.0,40,98,090200000,ST,0.82,0
6396,95141048,2000,,0,0,0,0,F,40.0,206,206.0,Z012,Y2,200,5154,1,E13,3000,3000.0,5300305749.0,0.0,1,21,550100000,ST,0.43,1
6397,04000789,714785,,0,0,0,0,F,,279,279.0,Z001,Z7,1030,40927,100,,3000,,5300425742.0,0.0,1,42,LEEB,ST,0.24,1
6398,04004581,701112,,0,0,0,0,F,,206,206.0,Z001,Z2,0,0,1000,,2100,,5300116407.0,0.0,1,28,140200000,ST,0.17,1
6399,60019835,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300374077.0,0.0,1,29,010102000,ST,0.3663333333333333,1
6400,60007906,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,20,1368,100,E11,2800,,5300408885.0,0.0,1,14,520100000,ST,0.5490198412698413,0
6401,24943800,2000,,0,0,0,0,F,40.0,252,252.0,Z012,Z4,0,0,1,,3000,3000.0,5300256371.0,0.0,1,999,0,ST,0.0,1
6402,60049870,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2000,,5300428015.0,0.0,1,42,10403000,ST,0.4431415382862749,1
6403,91161330UB,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,1,,3000,3000.0,5300300531.0,0.0,1,999,10401000,ST,0.0,1
6404,60095701,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300500187.0,0.0,1,10,100202000,ST,0.7529007936507937,0
6405,04004079,706895,,0,0,0,0,F,,278,278.0,Z012,Z7,180,8263,1,,3000,,5300107594.0,0.0,1,7,140400000,ST,0.32,1
6406,60030050,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300502409.0,0.0,1,70,010401000,ST,0.985,0
6407,30020406,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300123581.0,0.0,1,42,010401000,ST,0.8318333333333335,0
6408,34251101,700000,,0,0,0,0,F,,223,223.0,Z001,V3,0,0,1,E19,2100,,5300068034.0,0.0,1,28,010102000,ST,0.88,0
6409,60041927,703870,,0,0,0,0,F,,207,207.0,Z001,Z3,310,299523,1,,2000,,5300409216.0,0.0,1,98,130300000,ST,0.77,0
6410,34186504,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2100,,5300048503.0,0.0,1,3,010304000,ST,0.2132805427938091,1
6411,21316007UB,715646,,0,0,0,0,F,,728,728.0,Z010,Y3,0,0,100,E11,2000,,5300503023.0,0.0,1,42,10102000,ST,0.8318333333333335,0
6412,00150114,2000,,0,0,0,0,F,40.0,207,207.0,Z012,Z9,130,8176,1,,3000,3000.0,5300503993.0,0.0,1,28,140700000,ST,0.36,1
6413,60118149,718069,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2100,,5300550118.0,0.0,1,999,520300000,ST,0.0,1
6414,60079361,709741,,0,0,0,0,F,30.0,232,232.0,Z001,Z1,0,0,1,,2000,,5300550444.0,0.0,1,100,10402000,ST,0.35,1
6415,00401693,708082,,0,0,0,0,F,,203,203.0,Z001,Y3,0,0,100,E11,2000,,5300133046.0,0.0,40,90,060100000,ST,0.88,0
6416,23562820,2100,,0,0,0,0,F,41.0,215,215.0,Z012,Z9,60,9039,1,,3000,3000.0,5300197906.0,0.0,1,92,100400000,ST,0.43,1
6417,34020300,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,0,0,1,,3000,3000.0,5300276712.0,0.0,1,42,010401000,ST,0.4431415382862749,1
6418,00240152,700223,,0,0,0,0,F,,208,208.0,Z011,Y2,500,1850,1,E13,3000,,5300010026.0,0.0,1,70,090100000,ST,0.66,0
6419,34633902,1000,,0,0,0,0,F,,991,991.0,Z008,TB,30,2865,1,,2000,,5300114641.0,0.0,1,28,060100000,ST,0.63,0
6420,04004713,713050,,0,0,0,0,F,,279,279.0,Z001,Z7,560,677,100,,3000,,5300373117.0,0.0,1,28,090300000,ST,0.2,1
6421,30132000UB,2000,,0,0,0,0,F,40.0,205,205.0,Z012,Z1,0,0,1,,3000,3000.0,5300269593.0,0.0,1,999,0,ST,0.0,1
6422,36065915,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,100,,3000,3000.0,5300291487.0,0.0,1,999,0,ST,0.51,0
6423,95080064,700723,,0,0,0,0,F,,203,203.0,Z001,Y2,0,0,1,E13,2100,,5300055758.0,0.0,1,70,020000000,ST,0.985,0
6424,00110823,702584,5500009047.0,10,28,28,84,F,,203,203.0,Z010,Y9,270,51037,1,E13,3000,,5300169241.0,0.0,1,280,70600000,ST,0.845,0
6425,23326400UB,700000,,0,0,0,0,F,,213,213.0,Z002,Z1,0,0,1,,2000,,5300355486.0,0.0,1,42,10402000,ST,0.4431415382862749,1
6426,23469900,2000,,0,0,0,0,F,40.0,252,252.0,Z012,EX,0,0,1,,3000,3000.0,5300233968.0,0.0,1,10,550100000,ST,0.0269156010230179,1
6427,60053572,708094,,0,0,0,0,F,,211,211.0,Z001,Y3,0,0,1,E15,2100,,5300425970.0,0.0,1,35,10301010,ST,0.3818659673659673,1
6428,60039315,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,0,0,100,E13,2000,,5300393599.0,0.0,1,56,060100000,ST,0.924,0
6429,28231504,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z4,10,1003,100,,3000,3000.0,5300405599.0,0.0,1,42,010102000,ST,0.6138333333333332,0
6430,00345355,701230,,0,0,0,0,F,,707,707.0,Z002,Z2,30,5941,1,,3000,,5300108765.0,0.0,1,28,080600000,ST,0.35,1
6431,00385307,703001,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,1,,2000,,5300122058.0,0.0,1,140,130100000,ST,0.35,1
6432,25487600UB,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2000,,5300123209.0,0.0,1,3,10401000,ST,0.2132805427938091,1
6433,36051219,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,100,,3000,3000.0,5300290811.0,0.0,1,999,10502000,ST,0.51,0
6434,25021473UB,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,0,0,1,,3000,3000.0,5300257822.0,0.0,1,999,40100000,ST,0.0,1
6435,00420013,2000,,0,0,0,0,F,40.0,206,206.0,Z012,Z1,0,0,1,,3000,3000.0,5300217700.0,0.0,1,21,10103000,ST,0.05,1
6436,60116137,701979,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2000,,5300532313.0,0.0,1,999,520300000,ST,0.0,1
6437,34755002UB,1000,,0,0,0,0,F,,991,991.0,Z001,Z5,0,0,1,,2000,,5300057535.0,0.0,1,30,10102000,ST,0.8859999999999999,0
6438,00345127,711970,,0,0,0,0,F,,215,215.0,Z001,Y2,0,0,1,E13,2100,,5300193846.0,0.0,1,84,080100000,ST,0.0,1
6439,34250300UB,700119,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E15,2000,,5300051238.0,0.0,1,42,10403000,ST,0.4431415382862749,1
6440,60091137,708008,,0,0,0,0,F,,206,206.0,Z012,Z7,0,0,100,,3000,,5300477235.0,0.0,1,30,520200000,ST,0.3663333333333333,1
6441,34365400UB,1000,,0,0,0,0,F,,991,991.0,Z008,Z5,0,0,1,,2000,,5300056043.0,0.0,1,42,10401000,ST,0.4431415382862749,1
6442,60045572,702399,4600012789.0,10,56,0,0,F,,228,228.0,Z001,Y2,0,0,1,E14,2000,,5300506071.0,0.0,1,56,10402000,ST,0.6338277838806173,0
6443,80582108,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,0,0,100,,3000,3000.0,5300529345.0,0.0,1,999,520100000,ST,0.51,0
6444,80200163,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y2,0,0,100,E11,3000,3000.0,5300294564.0,0.0,1,14,520100000,ST,0.6729007936507937,0
6445,04001430,706859,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1,,2100,,5300105972.0,0.0,1,14,070600000,ST,0.0157391304347826,1
6446,04001640,706854,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,100,,2100,,5300106080.0,0.0,1,14,071000000,ST,0.6729007936507937,0
6447,00380943,708008,,0,0,0,0,F,,703,703.0,Z008,Y2,520,3073,100,E11,2100,,5300126835.0,0.0,1,14,120000000,ST,0.14375,1
6448,34668801,2000,,0,0,0,0,F,40.0,202,202.0,Z001,Z1,0,0,1,,2100,2100.0,5300365722.0,0.0,1,3,10102000,ST,0.2132805427938091,1
6449,24202300,2000,,0,0,0,0,F,40.0,252,252.0,Z012,EX,0,0,1,,3000,3000.0,5300243167.0,0.0,1,999,550100000,ST,0.0,1
6450,00341120,704092,,0,0,0,0,F,,707,707.0,Z001,Z2,0,0,100,,2000,,5300092414.0,0.0,1,28,080100000,ST,0.3663333333333333,1
6451,23471207,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z6,20,4708,1,,3000,3000.0,5300545848.0,0.0,1,31,010301000,ST,0.27,1
6452,00370626,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,5030,11996,100,,3000,3000.0,5300125686.0,0.0,1,98,140300000,ST,0.494,1
6453,00190168,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y2,0,0,1,E11,3000,3000.0,5300204036.0,0.0,1,180,110500000,ST,0.86,0
6454,60013558,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,40,924,100,E11,2100,,5300389527.0,0.0,1,14,520100000,ST,0.4990198412698413,1
6455,37100101,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300293176.0,0.0,1,999,10103000,ST,0.0,1
6456,33328504,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300273934.0,0.0,1,28,10102000,ST,0.88,0
6457,04005333,707144,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,100,E11,2000,,5300114459.0,0.0,1,42,070300000,ST,0.8318333333333335,0
6458,24350403,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,360,8078,100,E15,2100,,5300093395.0,0.0,1,28,060100000,ST,0.06,1
6459,00347029,708987,,0,0,0,0,F,30.0,215,215.0,Z006,Z1,0,0,1,,2000,,5300154468.0,3.0,1,56,080100000,ST,0.1754642857142856,1
6460,31122010,701528,,0,0,0,0,F,,233,233.0,Z011,Y4,0,0,1,E14,2000,,5300039182.0,0.0,1,84,060100000,ST,0.0,1
6461,00401715,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z2,810,414,100,,3000,3000.0,5300217313.0,0.0,1,98,140300000,ST,0.54,0
6462,04100530,701112,,0,0,0,0,F,,206,206.0,Z001,Z2,0,0,100,,2000,,5300104139.0,0.0,1,28,140200000,ST,0.3663333333333333,1
6463,80741703,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Y2,0,0,100,E11,3000,3000.0,5300296849.0,0.0,1,14,520100000,ST,0.6729007936507937,0
6464,00392636,2000,,0,0,0,0,F,40.0,206,206.0,Z012,Z1,20,2770,1,,3000,3000.0,5300215716.0,0.0,1,999,520300000,ST,0.11,1
6465,04006439,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,90,85,100,E11,2000,,5300151355.0,0.0,1,5,100000000,ST,0.3520367965367966,1
6466,35192301,700348,,0,0,0,0,F,,233,233.0,Z011,Y3,0,0,1,E12,2000,,5300110000.0,0.0,1,42,060100000,ST,0.4431415382862749,1
6467,30020428,1900,,0,0,0,0,F,,219,219.0,Z001,Z1,0,0,1,,2100,,5300082247.0,0.0,1,5,010102000,ST,0.218938967702234,1
6468,37035000UB,2100,,0,0,0,0,F,41.0,228,228.0,Z012,Z1,0,0,1,,3000,3000.0,5300199944.0,0.0,1,999,0,ST,0.0,1
6469,00420864,2000,,0,0,0,0,F,72.0,206,206.0,Z012,Z1,0,0,1,,3000,3000.0,5300218400.0,0.0,1,28,10103000,ST,0.88,0
6470,23499200UB,1000,,0,0,0,0,F,,991,991.0,Z008,Z9,0,0,1,,2000,,5300034314.0,0.0,1,42,10401000,ST,0.4431415382862749,1
6471,00370398,703558,,0,0,0,0,F,,203,203.0,Z001,Z1,0,0,100,,2000,,5300003433.0,0.0,40,28,140100000,ST,0.4913333333333333,1
6472,28121701,1000,,0,0,0,0,F,,991,991.0,Z008,TB,0,0,1,,2000,,5300036115.0,0.0,1,28,010301000,ST,0.88,0
6473,34845100UB,2000,,0,0,0,0,F,40.0,213,213.0,Z012,Z1,0,0,1,,3000,3000.0,5300285074.0,0.0,1,56,10402000,ST,0.1754642857142856,1
6474,00420338,2000,,0,0,0,0,F,72.0,223,223.0,Z012,Z1,0,0,1,,3000,3000.0,5300217982.0,0.0,1,42,10102000,ST,0.4431415382862749,1
6475,95194096,2000,,0,0,0,0,F,40.0,989,989.0,Z012,Z1,250,17125,100,,3000,3000.0,5300313983.0,0.0,1,999,010502000,ST,0.35,1
6476,60029766,708038,,0,0,0,0,F,,276,276.0,Z012,Y4,100,313347,1,E11,3000,,5300382052.0,0.0,1,112,080100000,ST,0.67,0
6477,34789510,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,100,,3000,3000.0,5300284698.0,0.0,1,999,010102000,ST,0.51,0
6478,28251000,1000,,0,0,0,0,F,,991,991.0,Z012,Z4,0,0,1,,3000,,5300466334.0,0.0,1,3,010402000,ST,0.2132805427938091,1
6479,23473603,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2100,,5300031158.0,0.0,1,28,010102000,ST,0.88,0
6480,34183100,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z4,40,53155,1,,3000,3000.0,5300365235.0,0.0,1,42,010401000,ST,0.5430555555555556,0
6481,60039036,700000,,0,0,0,0,F,,723,723.0,Z001,V3,0,0,100,E19,2100,,5300394637.0,0.0,1,28,10102000,ST,0.3663333333333333,1
6482,95193277,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z7,20,39438,1,,3000,3000.0,5300406342.0,0.0,1,70,040100000,ST,0.36,1
6483,36020186,1900,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1000,,2000,,5300150838.0,0.0,1,5,010300000,ST,0.2148383838383838,1
6484,23770600,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z4,20,11497,1,,3000,3000.0,5300421238.0,0.0,1,42,010402000,ST,0.2459722222222222,1
6485,00381102,2000,,0,0,0,0,F,40.0,206,206.0,Z012,Z1,0,0,100,,3000,3000.0,5300214075.0,0.0,1,21,120000000,ST,0.3557619047619048,1
6486,00345240,708987,,0,0,0,0,F,,215,215.0,Z006,Y2,0,0,1,E13,2000,,5300151687.0,0.0,1,3,080100000,ST,0.2132805427938091,1
6487,33358400UB,2000,,0,0,0,0,F,40.0,223,223.0,Z012,Z7,0,0,1,,3000,3000.0,5300274275.0,0.0,1,42,10401000,ST,0.4431415382862749,1
6488,60035241,701230,,0,0,0,0,F,,215,215.0,Z001,Z1,0,0,100,,2100,,5300429585.0,0.0,1,14,080600000,ST,0.6729007936507937,0
6489,60102220,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300529634.0,0.0,1,10,00,ST,0.0269156010230179,1
6490,00345376,2100,,0,0,0,0,F,41.0,215,215.0,Z012,Z5,0,0,1,,3000,2000.0,5300197015.0,0.0,1,70,080100000,ST,0.985,0
6491,00392571,2000,,0,0,0,0,F,40.0,206,206.0,Z012,Z1,0,0,1,,3000,3000.0,5300215651.0,0.0,1,999,520300000,ST,0.0,1
6492,28030304UB,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2000,,5300034841.0,0.0,1,28,10102000,ST,0.88,0
6493,80581509,702590,,0,0,0,0,F,,203,203.0,Z008,Y6,10,636,100,E11,2000,,5300404714.0,0.0,1,14,520100000,ST,0.5659722222222222,0
6494,60021384,2000,,0,0,0,0,F,40.0,203,203.0,Z012,Z1,20,239,100,,3000,3000.0,5300407092.0,0.0,1,20,120000000,ST,0.34,1
6495,31046304,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2100,,5300035593.0,0.0,1,28,010102000,ST,0.88,0
6496,60104247,702236,,0,0,0,0,F,,708,708.0,Z001,Z1,1110,110778,1,,2100,,5300537922.0,0.0,1,42,070400000,ST,0.4825,1
6497,27035035,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z4,0,0,100,,3000,3000.0,5300405382.0,0.0,1,42,010102000,ST,0.8318333333333335,0
6498,60010110,709154,,0,0,0,0,F,,211,211.0,Z010,Y4,0,0,1,E13,2000,,5300360328.0,0.0,1,35,010102000,ST,0.3818659673659673,1
6499,23871060UB,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Z1,0,0,1,,3000,3000.0,5300238940.0,0.0,1,42,10401000,ST,0.4431415382862749,1
6500,60092029,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300519592.0,0.0,1,10,010403000,ST,0.0269156010230179,1
6501,25010298,701831,,0,0,0,0,F,,206,206.0,Z001,Z1,0,0,1000,,2100,,5300099124.0,0.0,1,28,550100000,ST,0.17,1
6502,96144009,700000,,0,0,0,0,F,,723,723.0,Z001,X3,0,0,1,E20,2000,,5300119275.0,0.0,1,28,010102000,ST,0.88,0
6503,82011416,2000,,0,0,0,0,F,40.0,208,208.0,Z008,Z2,0,0,1,,3000,3000.0,5300298296.0,0.0,1,999,70500000,ST,0.0,1
6504,24400502UB,701318,,0,0,0,0,F,,202,202.0,Z001,Y3,0,0,1,E13,2100,,5300149924.0,0.0,1,28,10102000,ST,0.88,0
6505,23021000,715408,,0,0,0,0,F,30.0,223,223.0,Z004,TB,0,0,1,,2100,,5300436067.0,3.0,1,56,010403000,ST,0.1754642857142856,1
6506,24414200UB,704926,,0,0,0,0,F,,223,223.0,Z001,Z1,0,0,1,,2100,,5300139455.0,0.0,1,42,10402000,ST,0.4431415382862749,1
6507,24941600UB,704276,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E14,3000,,5300196125.0,0.0,1,42,10401000,ST,0.4431415382862749,1
6508,36020483,1900,,0,0,0,0,F,,279,279.0,Z001,Y4,40,2096,100,E11,3000,,5300161644.0,0.0,1,42,010502000,ST,0.47,1
6509,00360163,701806,5500000648.0,10,4,4,60,F,,708,708.0,Z011,V5,2710,10607,100,E98,2100,,5300174185.0,0.0,2,4,140100000,ST,0.31,1
6510,00240225,700223,,0,0,0,0,F,,208,208.0,Z011,Y2,100,11622,1,E13,3000,,5300086573.0,0.0,1,56,090100000,ST,0.3316666666666667,1
6511,60038258,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300392468.0,0.0,1,70,10401000,ST,0.985,0
6512,23575200UB,2000,,0,0,0,0,F,40.0,228,228.0,Z012,Z7,0,0,1,,3000,3000.0,5300235013.0,0.0,1,28,10401000,ST,0.88,0
6513,04006722,707779,,0,0,0,0,F,,206,206.0,Z001,Z1,20,5887,1,,2000,,5300143688.0,0.0,1,21,060100000,ST,0.14,1
6514,60034040,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300386468.0,0.0,1,29,10102000,ST,0.3663333333333333,1
6515,25020880,1900,,0,0,0,0,F,,206,206.0,Z001,Y4,0,0,1,E11,2000,,5300153265.0,0.0,1,5,010502000,ST,0.218938967702234,1
6516,60040320,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300393364.0,0.0,1,70,10102000,ST,0.985,0
6517,00360484,700020,,0,0,0,0,F,,708,708.0,Z011,X4,500,16285,1,E20,2100,,5300119729.0,0.0,1,12,140100000,ST,0.46,1
6518,04005016,704141,,0,0,0,0,F,,279,279.0,Z012,Z7,70,4053,1000,,3000,,5300110302.0,0.0,1,49,131400000,ST,0.13,1
6519,00150043,700585,,0,0,0,0,F,,203,203.0,Z010,Y5,10,3575,1,E14,2000,,5300015127.0,0.0,1,21,130401000,ST,0.26,1
6520,60092408,715200,,0,0,0,0,F,30.0,216,216.0,Z001,Z1,130,10153,1,,2000,,5300550400.0,3.0,1,35,040100000,ST,0.3225,1
6521,60030015,701806,,0,0,0,0,F,,208,208.0,Z011,V4,1070,556,100,E98,2000,,5300381991.0,0.0,2,14,140100000,ST,0.2697142857142857,1
6522,60054756,2000,,0,0,0,0,F,40.0,232,232.0,Z012,Z1,30,405562,1,,3000,3000.0,5300419810.0,0.0,1,999,010403000,ST,0.17,1
6523,23483001UB,702225,,0,0,0,0,F,,221,221.0,Z001,Z7,0,0,1,,2100,,5300032402.0,0.0,1,28,10102000,ST,0.88,0
6524,00370061,700020,,0,0,0,0,F,,708,708.0,Z011,X4,0,0,100,E20,2000,,5300020431.0,0.0,1,21,140700000,ST,0.3557619047619048,1
6525,00346000,708235,,0,0,0,0,F,,215,215.0,Z008,Y4,0,0,1,E13,2100,,5300137179.0,0.0,1,42,080200000,ST,0.4431415382862749,1
6526,23027800UB,704276,,0,0,0,0,F,,228,228.0,Z001,Y2,0,0,1,E14,2100,,5300138128.0,3.0,1,42,10401000,ST,0.4431415382862749,1
6527,00390202,706261,,0,0,0,0,F,,264,264.0,Z010,Y4,0,0,100,E11,2100,,5300381819.0,0.0,1,14,580600000,ST,0.6729007936507937,0
6528,24559411,700151,,0,0,0,0,F,,233,233.0,Z011,Y4,0,0,100,E13,2000,,5300093050.0,0.0,1,3,060100000,ST,0.3837629870129871,1
6529,60078225,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,100,,3000,3000.0,5300462417.0,0.0,1,70,10102000,ST,0.71,0
6530,60033965,2000,,0,0,0,0,F,40.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300388104.0,0.0,1,29,010102000,ST,0.8859999999999999,0
6531,31266301UB,1000,,0,0,0,0,F,,991,991.0,Z008,Z5,420,45108,100,,2000,,5300113023.0,0.0,1,30,010305000,ST,0.21,1
6532,60053066,2100,,0,0,0,0,F,41.0,224,224.0,Z012,Z5,0,0,1,,3000,3000.0,5300519645.0,0.0,1,10,010401000,ST,0.0269156010230179,1
6533,00360499,700020,,0,0,0,0,F,,208,208.0,Z002,X4,530,8971,1,E20,2700,,5300019871.0,0.0,1,4,140100000,ST,0.3554778554778555,1
6534,30020917,706647,,0,0,0,0,F,,708,708.0,Z001,Z1,0,0,100,,2100,,5300115538.0,0.0,1,49,100100000,ST,0.9423333333333334,0
