Material number,Supplier,Contract,Contract Position,Fulfillment time,Fixed contract 1,Fixed contract 2,Procurement type,Special procurement type,Dispatcher,Buyer,Purchasing group,Purchasing lot size,Total quantity,Total value,Price unit,Calendar,Plant,Plant information record,Information record number,Information record type,Plant processing time,Material master time,Product group,Base unit,Fulfillment time_z_score,Fulfillment time_outlier,Fixed contract 1_z_score,Fixed contract 1_outlier,Fixed contract 2_z_score,Fixed contract 2_outlier,Total quantity_z_score,Total quantity_outlier,Total value_z_score,Total value_outlier,Price unit_z_score,Price unit_outlier,Plant processing time_z_score,Plant processing time_outlier,Material master time_z_score,Material master time_outlier,anomaly_label,xgb_anomaly
60076865,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300457009.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60077820,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300457012.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60080630,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300460528.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60084723,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300465049.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60084754,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300465051.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60084786,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300465052.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60034756,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300449952.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60049969,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300443786.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60018017,2000,,0,,,,F,40.0,233,233.0,Z001,Z1,,,1,,2100,3000.0,5300427117.0,0.0,1,2,60200000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60018039,2000,,0,,,,F,40.0,233,233.0,Z001,Z1,,,1,,2100,3000.0,5300427120.0,0.0,1,2,60200000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
24881702,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,2100,3000.0,5300254754.0,0.0,1,3,100100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.4959561171024091,0,0,0
60069601,2000,,0,,,,F,40.0,233,233.0,Z001,Z1,,,1,,2100,3000.0,5300442647.0,0.0,1,2,110400000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60069751,2000,,0,,,,F,40.0,203,203.0,Z001,Z1,,,100,,2100,3000.0,5300443835.0,0.0,1,2,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60045090,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300418009.0,0.0,1,2,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60048769,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300416033.0,0.0,1,3,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.4959561171024091,0,0,0
60048791,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,2100,3000.0,5300416034.0,0.0,1,3,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.4959561171024091,0,0,0
60012535,2000,,0,,,,F,40.0,217,217.0,Z001,Z1,,,1,,2100,3000.0,5300359067.0,0.0,1,3,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.4959561171024091,0,0,0
60018637,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,2100,3000.0,5300416003.0,0.0,1,2,140700000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60018647,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,2100,3000.0,5300433983.0,0.0,1,2,140100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60018658,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,2100,3000.0,5300433982.0,0.0,1,2,140700000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60021679,2000,,0,,,,F,40.0,212,212.0,Z001,Z1,,,100,,2100,3000.0,5300387360.0,0.0,1,3,90100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.4959561171024091,0,0,0
00347029,2000,,0,,,,F,40.0,215,215.0,Z006,Z1,,,1,,2100,3000.0,5300211364.0,0.0,1,3,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.4959561171024091,0,0,0
60065499,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,2100,3000.0,5300432265.0,0.0,1,3,100202000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.4959561171024091,0,0,0
24937142,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,2100,3000.0,5300256105.0,0.0,1,3,100100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.4959561171024091,0,0,0
60076451,2000,,0,,,,F,40.0,217,217.0,Z001,Z1,,,1,,2100,3000.0,5300500430.0,0.0,1,2,80800000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
01261000,2000,,0,,,,F,40.0,213,213.0,Z008,Z1,,,1,,2100,3000.0,5300222788.0,0.0,1,2,550100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.5065697987729794,0,0,0
60036310,2000,,0,,,,F,40.0,224,224.0,Z010,Z1,,,1,,3000,3000.0,5300552409.0,0.0,1,42,550100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
60036311,2000,,0,,,,F,40.0,224,224.0,Z001,Z1,,,1,,3000,3000.0,5300552408.0,0.0,1,42,550100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
60036323,2000,,0,,,,F,40.0,224,224.0,Z001,Z1,,,1,,3000,3000.0,5300552406.0,0.0,1,42,550100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
60049311,2000,,0,,,,F,40.0,217,217.0,Z001,Z1,,,100,,3000,3000.0,5300426183.0,0.0,1,84,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60090207,2000,,0,,,,F,40.0,217,217.0,Z001,Z1,,,1,,3000,3000.0,5300503383.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60066168,2000,,0,,,,F,40.0,233,233.0,Z001,Z1,,,100,,3000,3000.0,5300457693.0,0.0,1,56,60100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.06656901143781692,0,0,0
60068972,2000,,0,,,,F,40.0,203,203.0,Z001,Z1,,,100,,3000,3000.0,5300433862.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
60068973,2000,,0,,,,F,40.0,203,203.0,Z001,Z1,,,100,,3000,3000.0,5300433863.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
60083001,2000,,0,,,,F,40.0,706,706.0,Z008,Z1,,,1,,3000,3000.0,5300522827.0,0.0,1,30,550100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.20938671199701092,0,0,0
60049969,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,3000,3000.0,5300443786.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60014752,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,100,,3000,3000.0,5300548217.0,0.0,1,2,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60018324,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,3000,3000.0,5300443913.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60036965,2000,,0,,,,F,40.0,215,215.0,Z001,Z1,,,1,,3000,3000.0,5300504096.0,0.0,1,84,80300000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60045433,2000,,0,,,,F,40.0,213,213.0,Z001,Z1,,,1,,3000,3000.0,5300414080.0,0.0,1,49,10402000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.007726760256175196,0,0,0
00393436,2000,,0,,,,F,40.0,206,206.0,Z001,Z1,,,100,,3000,3000.0,5300353668.0,0.0,1,28,530300000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
60102324,2000,,0,,,,F,40.0,714,714.0,Z001,Z1,,,1,,3000,3000.0,5300551090.0,0.0,1,112,100202000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.6609351849897538,0,0,0
60018647,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,3000,3000.0,5300433983.0,0.0,1,168,140100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,1.2553013585416906,0,0,0
60018656,2000,,0,,,,F,40.0,219,219.0,Z001,Z1,,,100,,3000,3000.0,5300433984.0,0.0,1,168,140100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,1.2553013585416906,0,0,0
60102015,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300506392.0,0.0,1,84,80600000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60102016,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300506389.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60102475,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300508108.0,0.0,1,84,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60103024,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300508109.0,0.0,1,84,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60107680,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300529406.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60116642,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300533474.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60075257,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300495880.0,0.0,1,70,100202000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.21516055482580115,0,0,0
60076451,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300500430.0,0.0,1,126,80800000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.809526728377738,0,0,0
60029044,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300380963.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60102013,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300506393.0,0.0,1,84,80300000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60102014,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,1,,3000,3000.0,5300506396.0,0.0,1,84,80300000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60071507,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300548053.0,0.0,1,2,90300000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60070306,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300542743.0,0.0,1,2,100100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60093208,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300507472.0,0.0,1,105,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5866394132957617,0,0,0
60069158,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300453518.0,0.0,1,84,80300000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
60075264,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300458286.0,0.0,1,84,80600000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.36375209821378535,0,0,0
95142807,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300305971.0,0.0,1,70,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.21516055482580115,0,0,0
95142809,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300305973.0,0.0,1,70,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.21516055482580115,0,0,0
95142810,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300305974.0,0.0,1,56,80100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.06656901143781692,0,0,0
95142817,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300305980.0,0.0,1,70,550100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.21516055482580115,0,0,0
60025522,2000,,0,,,,F,40.0,224,224.0,Z012,Z1,,,1,,3000,3000.0,5300377121.0,0.0,1,56,550100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.06656901143781692,0,0,0
60039004,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300504100.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
28200807,2000,,0,,,,F,40.0,212,212.0,Z012,Z1,,,100,,3000,3000.0,5300263911.0,0.0,1,56,10401000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.06656901143781692,0,0,0
23676900,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,1,,3000,3000.0,5300236364.0,0.0,1,42,10401000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.08202253195016732,0,0,0
23677100,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300236371.0,0.0,1,42,10401000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
00496277,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,1,,3000,3000.0,5300220858.0,0.0,1,28,140700000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.23061407533815154,0,0,0
01247313,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300222720.0,0.0,1,70,550100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.21516055482580115,0,0,0
00380574,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300364463.0,0.0,1,28,130000000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.23061407533815154,0,0,0
00385218,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300214255.0,0.0,1,140,130100000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.9581182717657222,0,0,0
00270393,2000,,0,,,,F,40.0,232,232.0,Z012,Z1,,,100,,3000,3000.0,5300206095.0,0.0,1,147,90300000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,1.0324140434597142,0,0,0
00300063,2000,,0,,,,F,40.0,219,219.0,Z012,Z1,,,100,,3000,3000.0,5300207263.0,0.0,1,42,140300000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.08202253195016732,0,0,0
00341460,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,1,,3000,3000.0,5300145867.0,0.0,1,350,80400000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,3.1869914225854856,1,1,1
00346078,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,1,,3000,3000.0,5300504001.0,0.0,1,56,80400000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.06656901143781692,0,0,0
00346866,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300211246.0,0.0,1,29,80200000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.22000039366758123,0,0,0
00111182,2000,,0,,,,F,40.0,212,212.0,Z012,Z1,,,1,,3000,3000.0,5300201713.0,0.0,1,28,70600000,ST,,0,,0,,0,,0,,0,0.801952563732619,0,,0,0.23061407533815154,0,0,0
00111307,2000,,0,,,,F,40.0,218,218.0,Z012,Z1,,,100,,3000,3000.0,5300201761.0,0.0,1,35,100202000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.1563183036441594,0,0,0
00111308,2000,,0,,,,F,40.0,218,218.0,Z012,Z1,,,100,,3000,3000.0,5300201762.0,0.0,1,35,100202000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.1563183036441594,0,0,0
60135589,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300551607.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60014742,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300552063.0,0.0,1,3,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.4959561171024091,0,0,0
60073404,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300453083.0,0.0,1,21,90300000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
60107424,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300529404.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60091865,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300503298.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
60093386,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300494809.0,0.0,1,70,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.21516055482580115,0,0,0
60096944,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300505414.0,0.0,1,14,520100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
60102824,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300545104.0,0.0,1,7,60100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.4535013904201279,0,0,0
60103019,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300508110.0,0.0,1,84,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60106601,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300526275.0,0.0,1,14,0,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
60106861,2000,,0,,,,F,40.0,228,228.0,Z012,Z1,,,100,,3000,3000.0,5300544449.0,0.0,1,7,10502000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.4535013904201279,0,0,0
60109514,2000,,0,,,,F,40.0,206,206.0,Z012,Z1,,,100,,3000,3000.0,5300548021.0,0.0,1,270,90400000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,2.3378968889398615,0,0,0
60111157,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300526415.0,0.0,1,84,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60111174,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300526416.0,0.0,1,84,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60116493,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300547951.0,0.0,1,2,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60118161,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300536363.0,0.0,1,84,80000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60119532,2000,,0,,,,F,40.0,217,217.0,Z012,Z1,,,100,,3000,3000.0,5300545862.0,0.0,1,84,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60056529,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300427577.0,0.0,1,98,90300000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5123436416017696,0,0,0
60058117,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300453641.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
60059034,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300425387.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60059036,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300425391.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60059273,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300547149.0,0.0,1,7,50200000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.4535013904201279,0,0,0
60059722,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300457866.0,0.0,1,56,140000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.06656901143781692,0,0,0
60065546,2000,,0,,,,F,40.0,233,233.0,Z012,Z1,,,100,,3000,3000.0,5300460116.0,0.0,1,56,60100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.06656901143781692,0,0,0
60065669,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300432370.0,0.0,1,49,140700000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.007726760256175196,0,0,0
60066046,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300432142.0,0.0,1,84,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60068534,2000,,0,,,,F,40.0,224,224.0,Z012,Z1,,,100,,3000,3000.0,5300436924.0,0.0,1,56,0,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.06656901143781692,0,0,0
60068644,2000,,0,,,,F,40.0,233,233.0,Z012,Z1,,,100,,3000,3000.0,5300460117.0,0.0,1,56,60100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.06656901143781692,0,0,0
60068742,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300449044.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60069751,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300443835.0,0.0,1,35,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.1563183036441594,0,0,0
60075136,2000,,0,,,,F,40.0,213,213.0,Z012,Z1,,,100,,3000,3000.0,5300544813.0,0.0,1,7,10100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.4535013904201279,0,0,0
60079126,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300457688.0,0.0,1,21,80500000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.30490984703214363,0,0,0
60080098,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300506730.0,0.0,1,84,80100000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.36375209821378535,0,0,0
60080291,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300459748.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
60084676,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300467679.0,0.0,1,14,120000000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
60088090,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300549085.0,0.0,1,2,100202000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60088091,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300549087.0,0.0,1,2,100202000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.5065697987729794,0,0,0
60035241,2000,,0,,,,F,40.0,215,215.0,Z012,Z1,,,100,,3000,3000.0,5300429589.0,0.0,1,14,80600000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.3792056187261358,0,0,0
60047355,2000,,0,,,,F,40.0,203,203.0,Z012,Z1,,,100,,3000,3000.0,5300544046.0,0.0,1,56,140200000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.06656901143781692,0,0,0
95153286,2000,,0,,,,F,40.0,211,211.0,Z012,Z1,,,100,,3000,3000.0,5300307345.0,0.0,1,56,10102000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.06656901143781692,0,0,0
95163028,2000,,0,,,,F,40.0,223,223.0,Z012,Z1,,,100,,3000,3000.0,5300308657.0,0.0,1,28,10102000,ST,,0,,0,,0,,0,,0,0.9097002434752389,0,,0,0.23061407533815154,0,0,0
